"account_id";"company_name";"program_id";"access";"incorporation_country";"sectors";"industries";"activities";"primary_sector";"primary_industry";"primary_activity";"Target reference number";"Scope";"% emissions in Scope";"Targeted % reduction from base year";"Base year";"Start year";"Base year emissions covered by target (metric tons CO2e)";"Target year";"Is this a science-based target?";"% of target achieved";"Target status";"Please explain";"Likely % achieved issue";"Likely invalid formulation";"Keyword matches";"duration";"time_complete";"% reduction (annual linear)";"Most recent accounting year";"Most recent accounting year end date";"Base year emissions (100% of scope)";"Base year emissions data source";"Base year emissions (100% of scope, excl. scope 3)";"Base year emissions data source (excl. scope 3)";"MRY emissions (100% of scope)";"MRY year emissions data source";"MRY emissions (100% of scope, excl. scope 3)";"MRY emissions data source (excl. scope 3)";"flag";"flag_notes";"T_ID";"target_type"
"484";10884;"Lonza Group AG";"Investor";"public";"Switzerland";"Biotech & pharma, Chemicals, Medical equipment & supplies";"Biotech, health care & pharma, Manufacturing";"Biotechnology, Medical equipment, Specialty chemicals";"Medical equipment & supplies";"Biotech, health care & pharma";"Medical equipment";"Int 1";"Scope 1+2 (location-based)";100;10;2015;2016;0.000193;2020;"No, and we do not anticipate setting one in the next 2 years";100;"Achieved";"The Scope 1+2 intensity achieved in 2018 is below the 2020 target, so we have achieved our goals much earlier than expected.";NA;NA;NA;4;0.5;2;2018;"2018-12-31";732600;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;922000;"C6 2019 S1, C6 2019 S2L";NA;NA;"-6c-0ca-0za-7f-0zb-7f-0rab-0rec-6fn";"Missing info: % change anticipated in absolute Scope 1+2 emissions; Organizational changes: Acquisitions: 20.0% increased in 2018,  Other: 2.0% increased in 2018";"10884-int-S12L-2015-2020-1";"intensity"
"485";11017;"Lowe's Companies, Inc.";"Investor";"public";"United States of America";"Discretionary retail";"Retail";"Specialist retail";"Discretionary retail";"Retail";"Specialist retail";"Int 1";"Scope 2 (location-based)";80;20;2010;2014;9.71;2020;"No, but we are reporting another target that is science-based";100;"Achieved";"The Target Year 2020 goal was attained during 2016 based on the use of updated eGRID2016 emission factors released by USEPA early in 2018. We also identified that progress in reduction of emissions intensity is accelerating with the rollout and implementation of additional energy efficiency projects at our network of U.S. retail stores. This goal is being retired (as we have achieved 30% reduction) and replaced with a science based target (see Abs1).";NA;NA;NA;6;0.666666666666667;2;2018;"2018-12-31";2764165;"DWH 2011 S2L";NA;NA;1932514;"C6 2019 S2L";NA;NA;"-0ca-0fb-7a-0za-7f-0zb-7f-0rcb-0rcd-0rcb-0rbd-0rcd-0rce-0rec";"Organizational changes: Acquisitions: 3.4% increased in 2017, Change in methodology: 0% decrease in 2016,  Acquisitions: 0% increase in 2016, Change in methodology: 6.84% decrease in 2015, Change in methodology: 0.22% decrease in 2014, Change in boundary: 0.44% increase in 2013,  Other: 0.05% increase in 2013";"11017-int-S2L-2010-2020-1";"intensity"
"486";11049;"Lundin Petroleum";"Investor";"public";"Sweden";"Oil & gas extraction & production";"Fossil Fuels";"Natural gas extraction, Oil & gas extraction";"Oil & gas extraction & production";"Fossil Fuels";"Oil & gas extraction";"Int 1";"Scope 1";100;0;2016;2017;228795;2030;"No, and we do not anticipate setting one in the next 2 years";100;"Underway";"We have set lifetime CO2 intensity targets of 10 kg CO2e/boe produced for all Lundin Norway assets (100 % operated assets). The target is similar to the Norwegian national average for the oil and gas industry (in 2016), and approximately half of the global emission intensity, as reported by OGP. Lundin will continue to monitor its emissions against Norwegian emission levels, considered to be the worlds most carbon effective E&P activity.The performance for 2018 was 6.6 kg CO2e/boe for all Lundin Norway operated assets. The emission intensity was poorer than in 2017 due to increased formation testing and emissions from exploration activities.";NA;NA;"Norway (breakdown matches)";13;0.0769230769230769;0;2018;"2018-12-31";264408;"CCDS 2017 S1";NA;NA;395603;"C6 2019 S1";NA;NA;"-6c-0ca-0ce-0ta-0rae-6fn";"Missing info: % change anticipated in absolute Scope 1+2 emissions; Found keyword(s): Norway; Organizational changes: Change in boundary: 30.0% increased in 2018";"11049-int-S1-2016-2030-1";"intensity"
"487";11085;"LyondellBasell Industries N.V.";"Investor";"public";"United States of America";"Chemicals, Oil & gas processing";"Fossil Fuels, Manufacturing";"Oil & gas refining, Other base chemicals, Specialty chemicals";"Chemicals";"Manufacturing";"Other base chemicals";"Int 1";"Scope 1+2 (location-based)";100;15;2015;2018;22778434;2030;"No, and we do not anticipate setting one in the next 2 years";0;"New";"This target refers to Scope 1 & Scope 2 emissions, and will encompass our majority owned or operated manufacturing sites, pipelines and large offices.";NA;NA;NA;12;0;1;2018;"2018-12-31";NA;NA;NA;NA;23379000;"C6 2019 S1, C6 2019 S2L";NA;NA;"-6c-0cb-0rce-0rcd-0rcd-0rcb-0rce-0rca-6fn";"Missing info: % change anticipated in absolute Scope 1+2 emissions; Organizational changes: Change in boundary: 0.04% increased in 2018,  Change in methodology: 0.07% increased in 2018, Change in methodology: 0.2% increased in 2017,  Acquisitions: 0.04% increased in 2017,  Change in boundary: 1.2% increased in 2017, Divestment: 0.12% decrease in 2016";"11085-int-S12L-2015-2030-1";"intensity"
"488";11118;"Mace Ltd";"Supply Chain";"public";"United Kingdom of Great Britain and Northern Ireland";"Construction";"Infrastructure";"Non-residential building construction";"Construction";"Infrastructure";"Non-residential building construction";"Int 1";"Scope 1 +2 (market-based)";100;50;2016;2017;0.525;2022;"No, but we anticipate setting one in the next 2 years";33;"Underway";"Our intensity target is based on a reduction of 20% over 5 years to 2022.";NA;NA;NA;5;0.2;8.33333333333333;2018;"2018-12-31";9175.1;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;7887.5;"C6 2019 S1, C6 2019 S2M";NA;NA;"-0fa-7a-0zb-7ga";NA;"11118-int-S12M-2016-2022-1";"intensity"
"489";11267;"Mahindra & Mahindra";"Investor";"public";"India";"Commercial & consumer services, Construction, Financial services, Metal products manufacturing, Metal smelting, refining & forming, Powered machinery, Specialized professional services, Transportation equipment";"Infrastructure, Manufacturing, Materials, Services";"Agriculture, construction & mining machinery, Automobiles, Banks, Fabricated metal components, Iron & steel, Non-residential building construction, Other professional services, Travel services";"Transportation equipment";"Manufacturing";"Automobiles";"Int 1";"Scope 1+2 (location-based)";87;15;2016;2017;0.264;2021;"No, but we are reporting another target that is science-based";55.67;"Underway";"This Target is only for Automotive division + Farm Division + Swaraj Division which contributes to 87% of total Scope 1+2 emissions of the company.Here, Vehicle Produced = Equivalent Vehicles of Automotive Division + Equivalent Tractors of Farm and Swaraj Division and is for Financial year and not the calendar year.Base line intensity FY16 = 0.26416696 tCO2e/ Vehicle ProducedTarget current status FY18 = 0.242118 tCO2e/ Vehicle ProducedTarget year emissions FY21= 15% < F16 = 0.224541921 tCO2e/ Vehicle ProducedCurrent emission status = (0.264 -0.242)/0.264 = 8.35% reduced w.r.t base line i.e. FY18 = 8.35% < FY16% Achieved (emissions) = (8.35%/15%)=55.67%";NA;NA;NA;4;0.25;3;2019;"2019-03-31";257159;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;293716;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0fb-0e-0fb-0fb-0e-0fb-0e-0fb-7a-0zb-7f-0rce-0rea";"Organizational changes: Change in boundary: 0.4% increased in 2018,  Other: 8.0% increased in 2018";"11267-int-S12L-2016-2021-1";"intensity"
"490";11268;"Magyar Telekom Nyrt.";"Investor";"public";"Hungary";"Media, telecommunications & data center services";"Services";"Telecommunications services";"Media, telecommunications & data center services";"Services";"Telecommunications services";"Int 1";"Scope 1";100;34;2015;2016;152;2020;"No, but we are reporting another target that is science-based";10;"Underway";"Our target is to decrease average CO2 emission of fuel consumption under 100 g/km in the fleet (company cars).";NA;NA;NA;4;0.5;6.8;2018;"2018-12-31";25493;"C5.1 2019 S1";NA;NA;21783;"C6 2019 S1";NA;NA;"-0za-7f-0zb-7f-0rba";"Organizational changes: Divestment: 7.0% decreased in 2017";"11268-int-S1-2015-2020-1";"intensity"
"491";11329;"Marriott International, Inc.";"Investor";"public";"United States of America";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";"Int 1";"Scope 1+2 (location-based)";100;30;2016;2016;0.1279;2025;"No, but we anticipate setting one in the next 2 years";14;"Underway";"Marriott has reduced emissions per conditioned square meters in its managed portfolio by 4.2% since 2016.";NA;NA;NA;9;0.222222222222222;3.33333333333333;2018;"2018-12-31";6668673;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;6836301;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0fa-7a-0zb-7f-0rcb-0rcd-0rec";"Organizational changes: Acquisitions: 2.2% increased in 2018, Change in methodology: 2.0% decreased in 2017,  Other: 3.3% decreased in 2017";"11329-int-S12L-2016-2025-1";"intensity"
"492";11332;"Manulife Financial Corp.";"Investor";"public";"Canada";"Financial services";"Services";"Asset managers, Insurance";"Financial services";"Services";"Insurance";"Int 1";"Scope 1+2 (location-based)";27;10;2017;2017;0.0058;2022;"No, but we anticipate setting one in the next 2 years";0;"Underway";"We are targeting a 10% energy consumption reduction between 2017 to 2022 associated with carbon emission per square foot in our real estate Portfolio. Total energy consumption increased between 2017 and 2018 because of increased reporting and changes in weather. When these factors are controlled or 'normalized' our 'like-for-like' consumption was consistent.";NA;NA;NA;5;0.2;2;2018;"2018-12-31";715078;"C6 2018 S1, C6 2018 S2L";NA;NA;989846;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0cb-0e-0zb-7f-0rab";"Organizational changes: Acquisitions: 33.0% increased in 2018";"11332-int-S12L-2017-2022-1";"intensity"
"493";11332;"Manulife Financial Corp.";"Investor";"public";"Canada";"Financial services";"Services";"Asset managers, Insurance";"Financial services";"Services";"Insurance";"Int 2";"Scope 1";56;50;2017;2017;0.027;2022;"No, and we do not anticipate setting one in the next 2 years";0;"Underway";"We are targeting a 50% reduction in greenhouse gas emission intensity over five years in our oil and gas subsidiary, NAL Resources.";NA;NA;"NAL Resources (breakdown matches)";5;0.2;10;2018;"2018-12-31";431932;"C6 2018 S1";NA;NA;668040;"C6 2019 S1";NA;NA;"-0cb-0e-0zb-7f-0tb-0rab";"Found keyword(s): NAL Resources; Organizational changes: Acquisitions: 33.0% increased in 2018";"11332-int-S1-2017-2022-1";"intensity"
"494";11336;"Maple Leaf Foods Inc.";"Investor";"public";"Canada";"Fish & animal farming, Food & beverage processing";"Food, beverage & agriculture";"Animal processing, Poultry & other animal farming";"Food & beverage processing";"Food, beverage & agriculture";"Animal processing";"Int 1";"Scope 1+2 (location-based)";71;50;2014;2014;0.28;2025;"No, but we anticipate setting one in the next 2 years";14.3;"Underway";"We are currently focusing on emissions reduction activities that we can directly control. We are currently evaluating setting science-based targets as part of the development of our carbon management strategy which is being undertaken in 2018. We are reporting our progress against our intensity targets which have a 2014 baseline.";NA;NA;NA;11;0.363636363636364;4.54545454545455;2018;"2018-12-31";166916;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;151485;"C6 2019 S1, C6 2019 S2L";NA;NA;"-7a-0zb-7f-0rcb-0rca-0rbd";"Organizational changes: Acquisitions: 0.48% increased in 2018,  Divestment: 0.12% decreased in 2018, Change in methodology: 6.4% decrease in 2016";"11336-int-S12L-2014-2025-1";"intensity"
"495";11349;"Marfrig Global Foods S/A";"Investor";"public";"Brazil";"Fish & animal farming, Food & beverage processing";"Food, beverage & agriculture";"Animal processing, Cattle farming";"Fish & animal farming";"Food, beverage & agriculture";"Cattle farming";"Int 1";"Scope 1+2 (location-based)";100;15;2013;2014;0.18;2020;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"Marfrig Global was able to reach this target, especially through efficiency actions in effluent treatment systems and stationary sources of energy consumption. Additionally, the company intends to further increase its energy efficiency. To achieve this, it is gradually replacing less efficient lamps for LED lamps as well as performing the maintenance and replacement of electrical equipment, always looking for what is the most modern and efficient in terms of energy consumption.The emission target was 0.153 ton CO2e per ton produced. In 2018, the company reached 0.118 ton CO2e per ton produced, having reduced the index by 31% compared to the previous year. Therefore, we reached the target established for the Marfrig Beef Division two years ahead of schedule, which was 2020.The company has recently made some changes in its business structure, having sold the Keystone division and acquired the National Beef Division. Thus, new emission targets are currently being prepared, but this time they will be established for each specific Division, taking into consideration the emission history as well as the local conditions for the reduction and mitigation of associated emissions. The company intends to continue with the intensity targets of Scopes 1+2 and create a new target related to Scope 3.";NA;NA;"Marfrig Beef (breakdown matches)";6;0.666666666666667;2.14285714285714;2018;"2018-12-31";158015.66;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;164473.15;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0fb-0zb-7f-0tb-0rcb-0rcd-0reb";"Found keyword(s): Marfrig Beef; Organizational changes: Acquisitions: 0.34% increased in 2018, Change in methodology: 4.46% increase in 2014,  Other: 21.39% decrease in 2014";"11349-int-S12L-2013-2020-1";"intensity"
"496";11353;"Marico";"Investor";"public";"India";"Chemicals, Food & beverage processing, Leisure & home manufacturing";"Food, beverage & agriculture, Manufacturing";"Homeware, Other food processing, Personal care & household products";"Food & beverage processing";"Food, beverage & agriculture";"Other food processing";"Int 1";"Scope 1+2 (location-based)";100;75;2013;2013;0.158;2022;"No, but we anticipate setting one in the next 2 years";56;"Underway";"We have covered all our India operations as per the CDP response boundary in the emission (scope) disclosure. We have set the target of 75% GHG emission intensity reduction and 50% reduction in energy intensity by 2022 from the baseline year FY 2012-13. We have disclosed these targets in the Sustainability Report of FY17-18 and the progress of our targets in the Integrated Report of FY 18-19.In the reporting period FY18-19, we have achieved 56% reduction in GHG emission intensity and 25% reduction in energy intensity from the base year (FY2012-13). Our GHG emissions has reduced from 158.3 kgCO2e/KL to 69.7 kgCO2e/KL over the last 7 years.";NA;NA;"India (breakdown matches)";9;0.555555555555556;8.33333333333333;2019;"2019-03-31";25393;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;17110;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0e-0fa-0fa-0fa-7a-0ta";"Found keyword(s): India";"11353-int-S12L-2013-2022-1";"intensity"
