"Scope_short";"account_id";"company_name";"incorporation_country";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"Base year";"% reduction from base year";"Target year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"S2L";49535;"Tokyo Ohka Kogyo Co Ltd";"Japan";"Global";"Chemicals";"Materials";"Specialty chemicals";2018;1;2022;4075;4076;NA;2019;NA;NA;NA;1;100;"Scope 2 (location-based)";NA;NA;NA;NA;NA;NA;"49535-abs-S2L-2018-2022-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";-78.5276073619632;"Scope 2";"";"S2L";"absolute";4075;4075;0;NA;0;1;4034.25;4064.8125;4064.8125
"S1";49585;"ÇİMSA ÇİMENTO SANAYİ VE TİCARET A.Ş.";"Turkey";"Global";"Cement & concrete";"Materials";"Cement";2017;20;2025;4148165;2848908.57;NA;2019;3291842.34;NA;NA;1;69;"Scope 1";4770786;262847;NA;4770786;262847;NA;"49585-abs-S1-2017-2025-1";"Business division";2018;"No, and we do not anticipate setting one in the next 2 years";78.348137067836;"Scope 1";"S1";"";"absolute";4148165;4148165;4770786;0;1;1;3318532;3940756.75;3291842.34
"S1";49590;"Groupe Fnac-Darty";"France";"Global";"Discretionary retail";"Retail";"Specialist retail";2018;40;2030;12467;3952.52;NA;2019;3837.86;NA;NA;1;26;"Scope 1";14761;NA;NA;14761;NA;NA;"49590-abs-S1-2018-2030-1";"Country/region";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";7.25916419347076;"Scope 1";"S1";"";"absolute";12467;12467;14761;0;1;1;7480.2;12051.4333333333;3837.86
"S2M";49590;"Groupe Fnac-Darty";"France";"Global";"Discretionary retail";"Retail";"Specialist retail";2018;59;2030;6186;6185.6928;NA;2019;NA;NA;NA;1;60.36;"Scope 2 (market-based)";14761;NA;NA;14761;NA;NA;"49590-abs-S2M-2018-2030-1";"Country/region";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";14.0831949673127;"Scope 2";"";"S2M";"absolute";6186;6186;0;NA;0;1;2536.26;5881.855;5881.855
"S12L3";49590;"Groupe Fnac-Darty";"France";"Global";"Discretionary retail";"Retail";"Specialist retail";2018;46;2030;47778;NA;NA;2019;NA;NA;NA;1;82.44;"Scope 1+2 (location-based) +3 (upstream & downstream)";14761;NA;NA;14761;NA;NA;"49590-abs-S12L3-2018-2030-1";"Country/region";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-0.37765243963476;"Scope 1+2+3";"S1";"S2L";"absolute";47778;47778;14761;NA;1;1;25800.12;45946.51;45946.51
"S12M";49607;"CNH Industrial NV";"United Kingdom of Great Britain and Northern Ireland";"Global";"Powered machinery";"Manufacturing";"Agriculture, construction & mining machinery";2014;40;2024;530851;530851.4;NA;2019;327981;NA;NA;1;100;"Scope 1+2 (market-based)";192440;264936;NA;192440;264936;NA;"49607-abs-S12M-2014-2024-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";95.5399914476944;"Scope 1+2";"S1";"S2M";"absolute";530851;530851;192440;NA;1;1;318510.6;424680.8;327981
"S12M";49607;"CNH Industrial NV";"United Kingdom of Great Britain and Northern Ireland";"Global";"Powered machinery";"Manufacturing";"Agriculture, construction & mining machinery";2014;50;2030;530851;530851.4;NA;2019;327981;NA;NA;1;100;"Scope 1+2 (market-based)";192440;264936;NA;192440;264936;NA;"49607-abs-S12M-2014-2030-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";76.4319931581555;"Scope 1+2";"S1";"S2M";"absolute";530851;530851;192440;NA;1;1;265425.5;447905.53125;327981
"S12M";49607;"CNH Industrial NV";"United Kingdom of Great Britain and Northern Ireland";"Global";"Powered machinery";"Manufacturing";"Agriculture, construction & mining machinery";2014;95;2050;530851;530851.4;NA;2019;327981;NA;NA;1;100;"Scope 1+2 (market-based)";192440;264936;NA;192440;264936;NA;"49607-abs-S12M-2014-2050-1";"Company-wide";2020;"No, but we anticipate setting one in the next 2 years";40.2273648200818;"Scope 1+2";"S1";"S2M";"absolute";530851;530851;192440;NA;1;1;26542.55;460808.159722222;327981
"S1";49681;"RCL Foods Ltd";"South Africa";"Global";"Food & beverage processing";"Food, beverage & agriculture";"Other food processing";2015;50;2025;544877;272438.69;NA;2019;260397.35;NA;NA;1;50;"Scope 1";520794.7;531699.19;531699.19;520794.7;531699.19;531699.19;"49681-abs-S1-2015-2025-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";8.72196844425439;"Scope 1";"S1";"";"absolute";544877;544877;520794.7;0;1;1;272438.5;435901.6;260397.35
"S2L";49681;"RCL Foods Ltd";"South Africa";"Global";"Food & beverage processing";"Food, beverage & agriculture";"Other food processing";2015;50;2025;554790;277395.43;NA;2019;265849.595;NA;NA;1;50;"Scope 2 (location-based)";520794.7;531699.19;531699.19;520794.7;531699.19;531699.19;"49681-abs-S2L-2015-2025-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";7.76798428234106;"Scope 2";"";"S2L";"absolute";554790;554790;0;531699.19;0;1;277395;443832;265849.595
"S12M";49682;"Sibanye Stillwater";"South Africa";"Global";"Metallic mineral mining";"Materials";"Precious metals & minerals mining";2010;27;2025;7808692;1181574;NA;2019;7413837;NA;NA;1;100;"Scope 1+2 (market-based)";688640;6719352;6725197;688640;6719352;6725197;"49682-abs-S12M-2010-2025-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";97.9439891398514;"Scope 1+2";"S1";"S2M";"absolute";7808692;7808692;688640;6725197;0.0928857756111984;1;5700345.16;6543683.896;7413837
"S12M";50074;"News Corp";"United States of America";"Global";"Print & publishing services";"Services";"Print publishing";2016;60;2030;207112;210868;NA;2019;170466.69;NA;NA;1;100;"Scope 1+2 (market-based)";26951;183917;183917;26951;183917;183917;"50074-abs-S12M-2016-2030-1";"Company-wide";2020;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";29.4891250466736;"Scope 1+2";"S1";"S2M";"absolute";207112;207112;26951;183917;0.127809814670789;1;82844.8;180483.314285714;170466.69
"S12M";50074;"News Corp";"United States of America";"Global";"Print & publishing services";"Services";"Print publishing";2014;25;2025;244553;244552.74;NA;2019;170466.69;NA;NA;1;100;"Scope 1+2 (market-based)";28521;211523;NA;28521;211523;NA;"50074-abs-S12M-2014-2025-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";121.17832944188;"Scope 1+2";"S1";"S2M";"absolute";244553;244553;28521;NA;1;1;183414.75;216762.886363636;170466.69
"S12L";50078;"KION GROUP AG";"Germany";"Global";"Powered machinery";"Manufacturing";"Industrial machinery";2017;30;2027;215386.98;215386.98;NA;2019;214076.15;NA;NA;1;100;"Scope 1+2 (location-based)";121596.55;92479.6;73239.46;121596.55;92479.6;73239.46;"50078-abs-S12L-2017-2027-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";2.02864320458618;"Scope 1+2";"S1";"S2L";"absolute";215386.98;215386.98;121596.55;92479.6;0.56800605765752;1;150770.886;202463.7612;214076.15
"S12M";50078;"KION GROUP AG";"Germany";"Global";"Powered machinery";"Manufacturing";"Industrial machinery";2017;30;2027;218110.41;218110.41;NA;2019;194836.01;NA;NA;1;100;"Scope 1+2 (market-based)";121596.55;92479.6;73239.46;121596.55;92479.6;73239.46;"50078-abs-S12M-2017-2027-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";35.5697679293101;"Scope 1+2";"S1";"S2M";"absolute";218110.41;218110.41;121596.55;73239.46;0.624096900773117;1;152677.287;205023.7854;194836.01
"S1";50097;"Meridian Energy";"New Zealand";"Global";"Renewable power generation";"Power generation";"Other renewable generation";2019;50;2030;47279;NA;NA;2019;NA;NA;NA;1;100;"Other, please specify: Group operational emissions (excludes one-off construction emissions and emissions from energy purchased and onsold)";1099;NA;NA;1099;NA;NA;"50097-abs-SX-2019-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"Scope 1";"S1";"";"absolute";47279;47279;1099;0;1;1;23639.5;47279;47279
"S12M";50109;"OSRAM Licht AG";"Germany";"Global";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";2019;99;2030;265000;268900;NA;2019;268900;NA;NA;1;100;"Scope 1+2 (market-based)";30200;279600;238700;30200;279600;238700;"50109-abs-S12M-2019-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"Scope 1+2";"S1";"S2M";"absolute";265000;265000;30200;238700;0.11230940870212;1;2650;265000;268900
"S12M";50109;"OSRAM Licht AG";"Germany";"Global";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";2019;0;2020;265000;266211;NA;2019;266211;NA;NA;1;99;"Scope 1+2 (market-based)";30200;279600;238700;30200;279600;238700;"50109-abs-S12M-2019-2020-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2";"S1";"S2M";"absolute";265000;265000;30200;238700;0.11230940870212;1;265000;265000;266211
"S12M";50182;"Suntory Beverage & Food";"Japan";"Global";"Food & beverage processing";"Food, beverage & agriculture";"Non-alcoholic beverages";2015;25;2030;472595;467869.05;NA;2019;495720.72;NA;NA;1;99;"Scope 1+2 (market-based)";135070;131795;NA;135070;131795;NA;"50182-abs-S12M-2015-2030-1";"Company-wide";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";-20.3124620446682;"Scope 1+2";"S1";"S2M";"absolute";472595;472595;135070;NA;1;1;354446.25;441088.666666667;495720.72
"S12M";50182;"Suntory Beverage & Food";"Japan";"Global";"Food & beverage processing";"Food, beverage & agriculture";"Non-alcoholic beverages";2015;100;2050;472595;467869.05;NA;2019;495720.72;NA;NA;1;99;"Scope 1+2 (market-based)";135070;131795;NA;135070;131795;NA;"50182-abs-S12M-2015-2050-1";"Company-wide";2017;"No, but we are reporting another target that is science-based";-5.07811551116706;"Scope 1+2";"S1";"S2M";"absolute";472595;472595;135070;NA;1;1;0;418584.142857143;495720.72
"S12M";50247;"Topcon Corp";"Japan";"Global";"Electrical & electronic equipment";"Manufacturing";"Electronic equipment";2006;25;2022;6280;6280;NA;2020;12195;NA;NA;1;100;"Scope 1+2 (market-based)";1100;11821;11095;1100;11821;11095;"50247-abs-S12M-2006-2022-1";"Country/region";2019;"No, and we do not anticipate setting one in the next 2 years";187.770700636943;"Scope 1+2";"S1";"S2M";"absolute";6280;6280;1100;11095;0.0902009020090201;1;4710;4906.25;12195
"S12L";50248;"Toyo Tire Corporation";"Japan";"Global";"Light manufacturing";"Manufacturing";"Tires";2013;26;2030;377260.65;300978.674971;NA;2019;378234.4575812;NA;NA;1;64.01;"Scope 1+2 (location-based)";250220.36;249585.91;NA;250220.36;249585.91;NA;"50248-abs-S12L-2013-2030-1";"Country/region";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";104.114734223387;"Scope 1+2";"S1";"S2L";"absolute";377260.65;377260.65;250220.36;249585.91;0.500634695919281;1;279172.881;342641.437411765;378234.4575812
"S12L";50310;"Voya Financial";"United States of America";"Global";"Financial services";"Services";"Insurance";2018;10;2020;17496;17497;NA;2019;16153;NA;NA;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"50310-abs-S12L-2018-2020-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";76.7604023776863;"Scope 1+2";"S1";"S2L";"absolute";17496;17496;NA;NA;1;1;15746.4;16621.2;16153
"S1";50507;"Nostrum Oil & Gas";"Netherlands";"Global";"Oil & gas extraction & production";"Fossil Fuels";"Oil & gas extraction";2018;12;2020;254155;86412.904;NA;2019;75.84108;NA;NA;1;34;"Scope 1";223.062;297.3;NA;223.062;297.3;NA;"50507-abs-S1-2018-2020-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";101.948941918645;"Scope 1";"S1";"";"absolute";254155;254155;223.062;0;1;1;223656.4;238905.7;75.84108
"S12M";50593;"Grupo Aeroportuario del Sureste SAB de CV";"Mexico";"Global";"Industrial support services";"Services";"Transportation support services";2018;50;2022;59851;NA;NA;2019;NA;NA;NA;1;64;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"50593-abs-S12M-2018-2022-1";"Country/region";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-13.2428865014787;"Scope 1+2";"S1";"S2M";"absolute";59851;59851;NA;NA;1;1;29925.5;52369.625;52369.625
"S12L";51086;"Valmet";"Finland";"Global";"Powered machinery";"Manufacturing";"Industrial machinery";2009;40;2025;123644;123643;NA;2019;86600;NA;NA;1;100;"Scope 1+2 (location-based)";23730;76100;NA;23730;76100;NA;"51086-abs-S12L-2009-2025-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";74.9005208501828;"Scope 1+2";"S1";"S2L";"absolute";123644;123644;23730;76100;0.23770409696484;1;74186.4;92733;86600
"S12L";51086;"Valmet";"Finland";"Global";"Powered machinery";"Manufacturing";"Industrial machinery";2009;60;2030;123644;123643;NA;2019;86600;NA;NA;1;100;"Scope 1+2 (location-based)";23730;76100;NA;23730;76100;NA;"51086-abs-S12L-2009-2030-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";49.9336805667885;"Scope 1+2";"S1";"S2L";"absolute";123644;123644;23730;76100;0.23770409696484;1;49457.6;88317.1428571429;86600
"S12L";51086;"Valmet";"Finland";"Global";"Powered machinery";"Manufacturing";"Industrial machinery";2009;80;2040;123644;123643;NA;2019;86600;NA;NA;1;100;"Scope 1+2 (location-based)";23730;76100;NA;23730;76100;NA;"51086-abs-S12L-2009-2040-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";37.4502604250914;"Scope 1+2";"S1";"S2L";"absolute";123644;123644;23730;76100;0.23770409696484;1;24728.8;91735.8709677419;86600
"S12L";51131;"KAIBO";"China";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";2018;10;2021;21195.84;0;NA;2019;0;NA;NA;1;0;"Scope 1+2 (location-based)";487.09;18683.62;NA;487.09;18683.62;NA;"51131-abs-S12L-2018-2021-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";95.5437482071954;"Scope 1+2";"S1";"S2L";"absolute";21195.84;21195.84;487.09;18683.62;0.0254080313144375;1;19076.256;20489.312;20489.312
"S1";51146;"Girteka";"Lithuania";"Global";"Road transport";"Transportation services";"Road freight";2018;20;2025;659514;659514;NA;2019;846911;NA;NA;1;100;"Scope 1";NA;NA;NA;NA;NA;NA;"51146-abs-S1-2018-2025-1";"Company-wide";2020;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-142.072040927107;"Scope 1";"S1";"";"absolute";659514;659514;NA;0;1;1;527611.2;640670.742857143;846911
"S12M3";51273;"DIAM";"France";"Global";"Specialized professional services";"Services";"Other professional services";2017;25;2030;168228;93532;8531;2019;201369;4947;1033.20758905293;1;100;"Scope 1+2 (market-based) +3 (upstream & downstream)";3431;6654;1516;3431;6654;1516;"51273-abs-S12M3-2017-2030-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-78.8001997289393;"Scope 1+2+3";"S1";"S2M";"absolute";168228;4132.83035621172;3431;1516;0.693551647463109;0.0912094256511141;3099.62276715879;3973.87534251127;4947
"S2M";51273;"DIAM";"France";"Global";"Specialized professional services";"Services";"Other professional services";2016;95;2030;5781;5266.8;NA;2019;1364.4;NA;NA;1;90;"Scope 2 (market-based)";3431;6654;1516;3431;6654;1516;"51273-abs-S2M-2016-2030-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";77.6591192563661;"Scope 2";"";"S2M";"absolute";5781;5781;0;1516;0;1;289.05;4604.15357142857;1364.4
"S12L3";51285;"Media6";"France";"Global";"Metal products manufacturing";"Manufacturing";"Metal containers & packaging";2017;5;2025;10340;NA;698.3816;2019;NA;NA;NA;1;21.77;"Scope 1+2 (location-based) +3 (upstream & downstream)";1361;NA;NA;1361;NA;NA;"51285-abs-S12L3-2017-2025-1";"Company-wide";2017;"No, but we anticipate setting one in the next 2 years";101.547388781431;"Scope 1+2+3";"S1";"S2L";"absolute";10340;10340;1361;NA;1;1;9823;10210.75;10210.75
"S1";51287;"LES ETIQUETTES HAAS";"France";"Global";"Light manufacturing";"Manufacturing";"Other containers & packaging";2020;22;2020;60;NA;NA;2019;68.4;NA;NA;1;100;"Scope 1";68.4;4.9;NA;68.4;4.9;NA;"51287-abs-S1-2020-2020-1";NA;2013;NA;NA;"Scope 1";"S1";"";"absolute";60;60;68.4;0;1;1;46.8;Inf;68.4
"S2M";51287;"LES ETIQUETTES HAAS";"France";"Global";"Light manufacturing";"Manufacturing";"Other containers & packaging";2020;28;2020;8;NA;NA;2019;NA;NA;NA;1;100;"Scope 2 (market-based)";68.4;4.9;NA;68.4;4.9;NA;"51287-abs-S2M-2020-2020-1";NA;2013;NA;NA;"Scope 2";"";"S2M";"absolute";8;8;0;NA;0;1;5.76;Inf;Inf
"S1";51294;"Sanying Packaging (Jiangsu) Co., Ltd";"China";"Global";"Metal products manufacturing";"Manufacturing";"Metal containers & packaging";2016;4.67;2026;462.15;NA;NA;2020;701.575288;NA;NA;1;35.32;"Scope 1";1986.34;11684.32;NA;1986.34;11684.32;NA;"51294-abs-S1-2016-2026-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";116.530108669539;"Scope 1";"S1";"";"absolute";462.15;462.15;1986.34;0;1;1;440.567595;453.517038;701.575288
"S2L";51294;"Sanying Packaging (Jiangsu) Co., Ltd";"China";"Global";"Metal products manufacturing";"Manufacturing";"Metal containers & packaging";2016;70.15;2025;2531.13;NA;NA;2020;2423.327968;NA;NA;1;20.74;"Scope 2 (location-based)";1986.34;11684.32;NA;1986.34;11684.32;NA;"51294-abs-S2L-2016-2025-1";"Country/region";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";98.8478352796875;"Scope 2";"";"S2L";"absolute";2531.13;2531.13;0;11684.32;0;1;755.542305;1741.97991333333;2423.327968
