"company_name";"incorporation_country";"Country/Region";"sectors";"industries";"activities";"Base year";"% reduction from base year";"Target year";"Base year emissions covered by target (metric tons CO2e)";"BY_EM_100";"BY_EM_100_excl_scope3";"Inventory accounting year";"Inventory reporting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"T_ID";"Scope_short";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_excl_scope3_interpolated";"MRY_excl_scope3"
"LIXIL Group Corporation";"Japan";"Japan";"Discretionary retail, Health care provision, Other materials";"Biotech, health care & pharma, Materials, Retail";"Health care facilities, Other non-wood building materials, Specialist retail";2015;30;2030;1146238;752917;NA;2018;2018;1198717.17;NA;132388.01608455;0.384992808603884;100;"Scope 1+2 (location-based)";168287.48;293210.01;0;"9863-abs-S12L-2015-2030-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";441293.386948499;441293.3869485;168287.48;293210.01;0.364655244387136;1;308905.37086395;414815.78373159;461497.489999999
"JPMorgan Chase & Co.";"United States of America";"Japan";"Financial services";"Services";"Asset managers, Banks, Insurance";2005;50;2020;1392704;1392704;NA;2017;2018;675072;NA;273.508207717103;0.000392772919036784;100;"Scope 1 +2 (market-based)";6.64;258.51;258.51;"9871-abs-S12M-2005-2020-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";547.016415434205;547.016415434206;6.64;258.51;0.0250424288138789;1;273.508207717103;328.209849260524;265.15
"JTEKT Corporation";"Japan";"Japan";"Metal products manufacturing, Powered machinery";"Manufacturing";"Engines & motors, Fabricated metal components, Other vehicle equipment & systems";2012;10;2020;701700;NA;NA;2015;2015;786000;NA;32395.4818134782;0.461671395375206;100;"Scope 1+2 (location-based)";73462;280778;0;"9897-abs-S12L-2012-2020-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";323954.818134782;323954.818134782;73462;280778;0.207379177958446;1;291559.336321304;311806.512454728;362873.716764912
"Kagome Co., Ltd.";"Japan";"Japan";"Biotech & pharma, Crop farming, Discretionary retail, Food & beverage processing, Intermodal transport & logistics";"Biotech, health care & pharma, Food, beverage & agriculture, Retail, Transportation services";"Biotechnology, Discretionary delivery retail, Logistics - 3rd party, Non-alcoholic beverages, Other food processing, Vegetable farming";2016;21;2030;160532;160531;NA;2016;2017;162390;NA;16711.4462773175;0.495716216120611;10;"Scope 1 +2 (market-based)";44884;29043;25184;"9960-abs-S12M-2016-2030-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";79578.3156062739;79578.3156062738;44884;25184;0.640577724496204;1;62866.8693289563;79578.3156062738;80499.356335826
"Kajima Corporation";"Japan";"Japan";"Construction, Specialized professional services, Trading, wholesale, distribution, rental & leasing";"Infrastructure, Services";"Dealers, wholesalers & distributors, Engineering services, Non-residential building construction, Transportation infrastructure & other construction";2013;30;2030;228300;NA;NA;2018;2018;288120;NA;63025.2054352353;0.920210329029571;95;"Scope 1 +2 (market-based)";184472;83907;80659;"9962-abs-S12M-2013-2030-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";210084.018117451;210084.018117451;184472;80659;0.695776804673916;1;147058.812682216;191547.192989441;265131
"Kajima Corporation";"Japan";"Japan";"Construction, Specialized professional services, Trading, wholesale, distribution, rental & leasing";"Infrastructure, Services";"Dealers, wholesalers & distributors, Engineering services, Non-residential building construction, Transportation infrastructure & other construction";2013;80;2050;228300;NA;NA;2018;2018;288120;NA;168067.214493961;0.920210329029571;95;"Scope 1 +2 (market-based)";184472;83907;80659;"9962-abs-S12M-2013-2050-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";210084.018117451;210084.018117451;184472;80659;0.695776804673916;1;42016.8036234902;187372.232375024;265131
"Kawasaki Heavy Industries, Ltd.";"Japan";"Japan";"Construction, Powered machinery, Trading, wholesale, distribution, rental & leasing, Transportation equipment";"Infrastructure, Manufacturing, Services";"Aerospace, Automobiles, Dealers, wholesalers & distributors, Energy infrastructure construction, Industrial machinery, Railroad rolling stock, Shipbuilding";2014;6.5;2031;345265;NA;NA;2018;2018;395635;NA;20641.2199227192;0.919749263841672;65;"Scope 1 +2 (market-based)";144129;0;219756;"9992-abs-S12M-2014-2031-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";317557.229580295;317557.229580295;144129;219756;0.396083927614494;1;296916.009657576;312700.47195142;363885
"KDDI Corporation";"Japan";"Japan";"Electrical & electronic equipment, Media, telecommunications & data center services";"Manufacturing, Services";"Communications equipment, Telecommunications services";2013;7;2030;957732;NA;NA;2018;2018;1028785;NA;66115.304086121;0.986188562236036;90;"Scope 1 +2 (market-based)";21283;238509;993293;"9995-abs-S12M-2013-2030-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";944504.344087443;944504.344087443;21283;993293;0.0209772358108215;1;878389.040001322;925058.666415054;1014576
"Kellogg Company";"United States of America";"Japan";"Food & beverage processing";"Food, beverage & agriculture";"Baked goods & cereals, Other food processing";2015;65;2050;1350972;1357137;NA;2015;2016;1305779.5;NA;3182.11237025952;0.00362372979803204;100;"Scope 1+2 (location-based)";2074;2655;0;"10056-abs-S12L-2015-2050-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";4895.55749270694;4895.55749270695;2074;2655;0.438570522309156;1;1713.44512244743;4895.55749270695;4731.79208380938
"Kirin Holdings Co Ltd";"Japan";"Japan";"Biotech & pharma, Food & beverage processing";"Biotech, health care & pharma, Food, beverage & agriculture";"Alcoholic beverages, Non-alcoholic beverages, Other food processing, Pharmaceuticals";2015;30;2030;968096;1133510;NA;2015;2016;1000058;NA;183657.763668605;0.632367601520939;97;"Scope 1 +2 (market-based)";299627;0;417168;"10132-abs-S12M-2015-2030-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";612192.545562015;612192.545562017;299627;417168;0.418009333212425;1;428534.781893412;612192.545562017;632404.278841827
"Kirin Holdings Co Ltd";"Japan";"Japan";"Biotech & pharma, Food & beverage processing";"Biotech, health care & pharma, Food, beverage & agriculture";"Alcoholic beverages, Non-alcoholic beverages, Other food processing, Pharmaceuticals";1990;50;2050;7227000;NA;1734829;2017;2018;5347370;1000058;494411.123131558;0.731602567051111;99;"Scope 1+2 (market-based) +3 (upstream & downstream)";316594;416216;415051;"10132-abs-S12M3-1990-2050-1";"S12M3";"Scope 1+2+3";"S1";"S2M";"absolute";5287291.75207838;988822.246263116;316594;415051;0.432715319588052;0.187018665250394;494411.123131558;766337.240853915;731645
"Kintetsu Group Holdings Co.,Ltd.";"Japan";"Japan";"Bars, hotels & restaurants, Commercial & consumer services, Discretionary retail, Industrial support services, Land & property ownership & development, Other services, Rail transport, Road transport";"Hospitality, Infrastructure, Retail, Services, Transportation services";"Bus & taxi, Department stores, Hotels & lodging, Passenger rail, Real estate owners & developers, Real estate services, Specialist retail, Transportation support services, Travel services";2015;5;2020;619896;625660;NA;2018;2018;622029;NA;30994.8;1;90;"Scope 1 +2 (market-based)";59772;648418;562257;"10177-abs-S12M-2015-2020-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";619896;619896;59772;562257;0.0960919828496742;1;588901.2;601299.12;622029
"Kintetsu Group Holdings Co.,Ltd.";"Japan";"Japan";"Bars, hotels & restaurants, Commercial & consumer services, Discretionary retail, Industrial support services, Land & property ownership & development, Other services, Rail transport, Road transport";"Hospitality, Infrastructure, Retail, Services, Transportation services";"Bus & taxi, Department stores, Hotels & lodging, Passenger rail, Real estate owners & developers, Real estate services, Specialist retail, Transportation support services, Travel services";2016;3;2020;22203;619896;NA;2018;2018;622029;NA;666.09;1;3;"Scope 1 +2 (market-based)";59772;648418;562257;"10177-abs-S12M-2016-2020-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";22203;22203;59772;562257;0.0960919828496742;1;21536.91;21869.955;622029
"Kokuyo Co., Ltd.";"Japan";"Japan";"Leisure & home manufacturing, Trading, wholesale, distribution, rental & leasing";"Manufacturing, Services";"Dealers, wholesalers & distributors, Furniture, Home & office wholesale, Homeware";1990;30;2020;31220;NA;NA;2017;2018;43125.49;NA;6865.55725674073;0.733029816009047;73.3;"Scope 1 +2 (market-based)";7650.07;24586.54;23962.2;"10234-abs-S12M-1990-2020-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";22885.1908558024;22885.1908558024;7650.07;23962.2;0.2419968575493;1;16019.6335990617;16706.1893247358;31612.27
"Konica Minolta, Inc.";"Japan";"Japan";"Chemicals, Electrical & electronic equipment, Medical equipment & supplies";"Biotech, health care & pharma, Manufacturing";"Electronic equipment, Medical equipment, Specialty chemicals";2005;50;2019;2066835;NA;NA;2010;2010;993619.18;373440.72;294812.728526397;0.759047078516052;78;"Scope 1+2 (location-based) +3 (upstream)";99378;164088;0;"10261-abs-S12L3-2005-2019-1";"S12L3";"Scope 1+2+3";"S1";"S2L";"absolute";1568825.06852472;589625.457052794;99378;164088;0.377194780351165;0.375838880243837;294812.728526397;484335.196864795;283459.087514931
"Konica Minolta, Inc.";"Japan";"Japan";"Chemicals, Electrical & electronic equipment, Medical equipment & supplies";"Biotech, health care & pharma, Manufacturing";"Electronic equipment, Medical equipment, Specialty chemicals";2005;60;2030;2066835;NA;NA;2010;2010;993619.18;373440.72;353775.274231676;0.759047078516052;78;"Scope 1+2 (location-based) +3 (upstream)";99378;164088;0;"10261-abs-S12L3-2005-2030-1";"S12L3";"Scope 1+2+3";"S1";"S2L";"absolute";1568825.06852472;589625.457052793;99378;164088;0.377194780351165;0.375838880243837;235850.182821117;518870.402206458;283459.087514931
"Konica Minolta, Inc.";"Japan";"Japan";"Chemicals, Electrical & electronic equipment, Medical equipment & supplies";"Biotech, health care & pharma, Manufacturing";"Electronic equipment, Medical equipment, Specialty chemicals";2005;80;2050;2066835;NA;NA;2010;2010;993619.18;373440.72;471700.365642235;0.759047078516052;78;"Scope 1+2 (location-based) +3 (upstream)";99378;164088;0;"10261-abs-S12L3-2005-2050-1";"S12L3";"Scope 1+2+3";"S1";"S2L";"absolute";1568825.06852472;589625.457052794;99378;164088;0.377194780351165;0.375838880243837;117925.091410559;537214.305314768;283459.087514931
"L'Oréal";"France";"Japan";"Chemicals";"Manufacturing";"Personal care & household products";2016;100;2025;120450;120450;NA;2016;2017;101838;NA;1427;0.0118472395184724;100;"Scope 1 +2 (market-based)";333;2815;1094;"10389-abs-S12M-2016-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";1427;1427;333;1094;0.233356692361598;1;0;1427;1206.49917808219
"L'Oréal";"France";"Japan";"Chemicals";"Manufacturing";"Personal care & household products";2016;25;2030;9880648;8039244;120450;2016;2017;9743556;101838;438.464260320995;0.0118472395184724;100;"Scope 1+2 (market-based) +3 (upstream & downstream)";333;2815;1094;"10389-abs-S12M3-2016-2030-1";"S12M3";"Scope 1+2+3";"S1";"S2M";"absolute";117058.403453715;1753.85704128398;333;1094;0.233356692361598;0.0149827521095267;1315.39278096298;1753.85704128398;1206.49917808219
"L'Oréal";"France";"Japan";"Chemicals";"Manufacturing";"Personal care & household products";2005;60;2020;240844;NA;NA;2013;2014;NA;NA;916.431254548425;0.00634180392389835;100;"Other, please specify: Scope 1 + Scope 2 (Operations sites)";427;949;0;"10389-abs-S12X-2005-2020-1";"S12X";"Scope 1+2";"S1";"max";"absolute";1527.38542424737;1527.38542424738;427;949;0.31031976744186;1;610.95416969895;1038.62208848822;1038.62208848822
"L'Oréal";"France";"Japan";"Chemicals";"Manufacturing";"Personal care & household products";2015;100;2020;400000;NA;NA;2015;2016;NA;NA;2280.47182175623;0.00570117955439056;100;"Other, please specify: Scope1+Scope2+Downstream transportation";348;2122;1403;"10389-abs-S12X-2015-2020-1";"S12X";"Scope 1+2";"S1";"max";"absolute";2280.47182175622;2280.47182175623;348;2122;0.140890688259109;1;0;2280.47182175623;2280.47182175623
"L'Oréal";"France";"Japan";"Chemicals";"Manufacturing";"Personal care & household products";2016;60;2020;39879;NA;NA;2016;2017;NA;NA;128.590032761487;0.00537417491083388;98;"Other, please specify: Scope 1+Scope 2 (Admin & Research sites)";333;2815;1094;"10389-abs-S12X-2016-2020-1";"S12X";"Scope 1+2";"S1";"max";"absolute";214.316721269144;214.316721269145;333;2815;0.105781448538755;1;85.726688507658;214.316721269145;214.316721269145
"LANXESS AG";"Germany";"Japan";"Chemicals";"Manufacturing";"Other base chemicals, Specialty chemicals";2015;9;2025;4641000;4718000;NA;2015;2016;5093000;NA;40.9899258160237;0.0000981348028825774;100;"Scope 1 +2 (market-based)";0;463;463;"10480-abs-S12M-2015-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";455.443620178042;455.443620178041;0;463;0;1;414.453694362017;455.443620178041;499.800551080967
"LANXESS AG";"Germany";"Japan";"Chemicals";"Manufacturing";"Other base chemicals, Specialty chemicals";2015;35;2035;4641000;4718000;NA;2015;2016;5093000;NA;159.405267062315;0.0000981348028825774;100;"Scope 1 +2 (market-based)";0;463;463;"10480-abs-S12M-2015-2035-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";455.443620178042;455.443620178043;0;463;0;1;296.038353115728;455.443620178043;499.800551080967
"LANXESS AG";"Germany";"Japan";"Chemicals";"Manufacturing";"Other base chemicals, Specialty chemicals";2015;45;2040;4641000;4718000;NA;2015;2016;5093000;NA;204.949629080119;0.0000981348028825774;100;"Scope 1 +2 (market-based)";0;463;463;"10480-abs-S12M-2015-2040-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";455.443620178042;455.443620178042;0;463;0;1;250.493991097923;455.443620178042;499.800551080967
"Legg Mason, Inc.";"United States of America";"Japan";"Financial services";"Services";"Asset managers";2007;50;2020;17107;17107;NA;2009;2010;3459.96;NA;87.9881251481394;0.0102867978193885;100;"Scope 1+2 (location-based)";0;217;0;"10612-abs-S12L-2007-2020-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";175.976250296279;175.976250296279;0;217;0;1;87.9881251481394;162.439615658104;35.5919089831714
"Lexmark International, Inc.";"United States of America";"Japan";"Electrical & electronic equipment";"Manufacturing";"Communications equipment, Electronic equipment";2015;10;2020;122938;122938;NA;2015;2016;115244;NA;9.57337629455706;0.000778715799391325;98;"Scope 1+2 (location-based)";0;104.14;0;"10666-abs-S12L-2015-2020-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";95.7337629455707;95.7337629455706;0;104.14;0;1;86.1603866510135;95.7337629455706;89.7423235850539
"Lion Corporation";"Japan";"Japan";"Chemicals, Construction";"Infrastructure, Manufacturing";"Non-residential building construction, Other base chemicals, Personal care & household products";1990;40;2020;143551;NA;NA;2017;2018;168001;NA;26155.1783025101;0.455503241052137;100;"Scope 1 +2 (market-based)";21698;0;54827;"10754-abs-S12M-1990-2020-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";65387.9457562753;65387.9457562753;21698;54827;0.283541326363933;1;39232.7674537651;41848.2852840162;76525.0000000001
"Marui Group Co., Ltd.";"Japan";"Japan";"Construction, Discretionary retail, Financial services";"Infrastructure, Retail, Services";"Banks, Department stores, Non-residential building construction";2016;40;2030;118183;NA;NA;2018;2018;113104;NA;47273.2;1;100;"Scope 1 +2 (market-based)";13818;106122;99286;"11413-abs-S12M-2016-2030-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";118183;118183;13818;99286;0.122170745508558;1;70909.8;111429.685714286;113104
"Mastercard Incorporated";"United States of America";"Japan";"Specialized professional services";"Services";"Other financial, Other professional services";2016;20;2025;99984.78;99951.59;NA;2016;2017;84761.34;NA;61.194;0.00306016575722825;100;"Scope 1+2 (location-based)";0;305.97;305.97;"11421-abs-S12L-2016-2025-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";305.97;305.97;0;305.97;0;1;244.776;305.97;259.383750204781
"Mazda Motor Corporation";"Japan";"Japan";"Metal products manufacturing, Transportation equipment";"Manufacturing";"Automobiles, Fabricated metal components";1990;28;2020;1099300;NA;NA;2018;2018;752240;NA;251897.294001914;0.818369137509306;100;"Scope 1+2 (location-based)";114120;501490;0;"11520-abs-S12L-1990-2020-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";899633.19286398;899633.192863979;114120;501490;0.185377105635061;1;647735.898862065;664529.051795525;615610
"Merck KGaA";"Germany";"Japan";"Biotech & pharma, Chemicals, Medical equipment & supplies";"Biotech, health care & pharma, Manufacturing";"Biotechnology, Health care supplies, Other base chemicals";2006;20;2020;793075;793075;NA;2006;2011;730970;NA;5611.56304532985;0.035378514297701;100;"Scope 1+2 (location-based)";10988;8576;0;"11764-abs-S12L-2006-2020-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";28057.8152266492;28057.8152266492;10988;8576;0.561643835616438;1;22446.2521813194;28057.8152266492;25860.6325961905
"Merck & Co., Inc.";"United States of America";"Japan";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2015;40;2025;1456100;1456100;NA;2015;2016;1264100;NA;11431.7897538257;0.0196274118429807;100;"Scope 1 +2 (market-based)";16600;12900;12900;"11765-abs-S12M-2015-2025-1";"S12M";"Scope 1+2";"S1";"S2M";"absolute";28579.4743845642;28579.4743845642;16600;12900;0.56271186440678;1;17147.6846307385;28579.4743845642;24811.0113107119
"MetLife, Inc.";"United States of America";"Japan";"Financial services";"Services";"Insurance";2012;10;2020;177867;51090;149521;2012;2013;10639978.92;123948;15646.6207530184;0.300579173397423;100;"Scope 1+2 (location-based) +3 (upstream)";709;6920;0;"11796-abs-S12L3-2012-2020-1";"S12L3";"Scope 1+2+3";"S1";"S2L";"absolute";53463.1158346794;156466.207530184;709;6920;0.0929348538471621;2.92661969074183;140819.586777166;156466.207530184;37256.1873842638
"Micron Technology, Inc.";"United States of America";"Japan";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2016;10;2022;2983829;5160217;NA;2016;2017;5299447;NA;20273.9214994449;0.0679459898655214;58;"Scope 1+2 (location-based)";0;251041;251041;"11905-abs-S12L-2016-2022-1";"S12L";"Scope 1+2";"S1";"S2L";"absolute";202739.214994449;202739.214994449;0;251041;0;1;182465.293495004;202739.214994449;360076.172154868
