"Scope_short";"account_id";"company_name";"incorporation_country";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"Base year";"% reduction from base year";"Target year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"S12M3";44164;"Bertelsmann";"Germany";"United Kingdom of Great Britain and Northern Ireland";"Media, telecommunications & data center services";"Services";"Media";2018;50;2030;NA;NA;NA;2019;NA;NA;NA;0.0767510978105493;NA;"Scope 1+2 (market-based) +3 (upstream & downstream)";34270;6074;3046;246397;185494;239798;"44164-abs-S12M3-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2M";"absolute";NA;0;34270;3046;0.918372815950263;1;NA;NA;0
"S12M3";44164;"Bertelsmann";"Germany";"United States of America";"Media, telecommunications & data center services";"Services";"Media";2018;50;2030;NA;NA;NA;2019;NA;NA;NA;0.0957743292300414;NA;"Scope 1+2 (market-based) +3 (upstream & downstream)";2195;53442;44370;246397;185494;239798;"44164-abs-S12M3-2018-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"Scope 1+2+3";"S1";"S2M";"absolute";NA;0;2195;44370;0.0471384086760442;1;NA;NA;0
"S2L";47249;"RFS";"China";"Australia";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.0468771608704495;NA;"Scope 2 (location-based)";73.97;460.99;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-1";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;460.99;0;1;NA;NA;0
"S2L";47249;"RFS";"China";"Brazil";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.000138295708765507;NA;"Scope 2 (location-based)";121.7;1.36;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-1";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;1.36;0;1;NA;NA;0
"S2L";47249;"RFS";"China";"China";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.354559690868416;NA;"Scope 2 (location-based)";0.84;3486.74;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-1";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;3486.74;0;1;NA;NA;0
"S2L";47249;"RFS";"China";"France";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.00483831604636974;NA;"Scope 2 (location-based)";431.51;47.58;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-1";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;47.58;0;1;NA;NA;0
"S2L";47249;"RFS";"China";"Germany";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.433348586536506;NA;"Scope 2 (location-based)";14.93;4261.55;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-1";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;4261.55;0;1;NA;NA;0
"S2L";47249;"RFS";"China";"United Kingdom of Great Britain and Northern Ireland";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.00244356314826113;NA;"Scope 2 (location-based)";1.92;24.03;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-1";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;24.03;0;1;NA;NA;0
"S2L";47249;"RFS";"China";"United States of America";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.157803538743136;NA;"Scope 2 (location-based)";411.14;1551.84;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-1";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;1551.84;0;1;NA;NA;0
"S2L";47249;"RFS";"China";"Australia";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.0468771608704495;NA;"Scope 2 (location-based)";73.97;460.99;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-2";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;460.99;0;1;NA;NA;0
"S2L";47249;"RFS";"China";"Brazil";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.000138295708765507;NA;"Scope 2 (location-based)";121.7;1.36;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-2";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;1.36;0;1;NA;NA;0
"S2L";47249;"RFS";"China";"China";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.354559690868416;NA;"Scope 2 (location-based)";0.84;3486.74;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-2";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;3486.74;0;1;NA;NA;0
"S2L";47249;"RFS";"China";"France";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.00483831604636974;NA;"Scope 2 (location-based)";431.51;47.58;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-2";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;47.58;0;1;NA;NA;0
"S2L";47249;"RFS";"China";"Germany";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.433348586536506;NA;"Scope 2 (location-based)";14.93;4261.55;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-2";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;4261.55;0;1;NA;NA;0
"S2L";47249;"RFS";"China";"United Kingdom of Great Britain and Northern Ireland";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.00244356314826113;NA;"Scope 2 (location-based)";1.92;24.03;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-2";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;24.03;0;1;NA;NA;0
"S2L";47249;"RFS";"China";"United States of America";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2019;5;2020;NA;NA;NA;2019;NA;NA;NA;0.157803538743136;NA;"Scope 2 (location-based)";411.14;1551.84;NA;1056;9834;NA;"47249-abs-S2L-2019-2020-2";"Site/facility";2020;NA;NA;"Scope 2";"";"S2L";"absolute";NA;0;0;1551.84;0;1;NA;NA;0
"S12M";49441;"Leidos";"United States of America";"Australia";"IT & software development";"Services";"IT services";2010;25;2020;7455.87793979303;7455.87793979303;NA;2019;3523;NA;1863.96948494826;0.0637347130761994;100;"Scope 1+2 (market-based)";1;3522;3522;2728;62275;52548;"49441-abs-S12M-2010-2020-1";NA;2010;"No, but we anticipate setting one in the next 2 years";210.994759922382;"Scope 1+2";"S1";"S2M";"absolute";7455.87793979303;7455.87793979304;1;3522;0.000283848992336077;1;5591.90845484478;5778.30540333961;3523
"S12M";49441;"Leidos";"United States of America";"Saudi Arabia";"IT & software development";"Services";"IT services";2010;25;2020;306.869798827701;306.869798827701;NA;2019;145;NA;76.7174497069253;0.00262319994210869;100;"Scope 1+2 (market-based)";104;41;41;2728;62275;52548;"49441-abs-S12M-2010-2020-1";NA;2010;"No, but we anticipate setting one in the next 2 years";210.994759922382;"Scope 1+2";"S1";"S2M";"absolute";306.869798827701;306.869798827701;104;41;0.717241379310345;1;230.152349120776;237.824094091468;145
"S12M";49441;"Leidos";"United States of America";"United States of America";"IT & software development";"Services";"IT services";2010;25;2020;106600.219082423;106600.219082423;NA;2019;50370;NA;26650.0547706057;0.911245386786309;100;"Scope 1+2 (market-based)";2457;57819;47913;2728;62275;52548;"49441-abs-S12M-2010-2020-1";NA;2010;"No, but we anticipate setting one in the next 2 years";210.994759922382;"Scope 1+2";"S1";"S2M";"absolute";106600.219082423;106600.219082423;2457;47913;0.0487790351399643;1;79950.1643118171;82615.1697888777;50370
"S12L";51726;"LITENS AUTOMOTIVE PARTNER";"Canada";"Brazil";"Transportation equipment";"Manufacturing";"Automobiles";2014;6;2020;6.02610453354979;NA;NA;2019;NA;NA;0.361566272012987;0.00447076878198502;NA;"Scope 1+2 (location-based)";0.18;20.97;NA;2494.08;2236.65;NA;"51726-abs-S12L-2014-2020-1";"Country/region";2014;"No, but we are reporting another target that is science-based";745.374869858322;"Scope 1+2";"S1";"S2L";"absolute";6.02610453354979;6.02610453354978;0.18;20.97;0.00851063829787234;1;5.6645382615368;5.72479930687229;5.72479930687229
"S12L";51726;"LITENS AUTOMOTIVE PARTNER";"Canada";"Canada";"Transportation equipment";"Manufacturing";"Automobiles";2014;6;2020;212.289832901053;NA;NA;2019;NA;NA;12.7373899740632;0.157497891445929;NA;"Scope 1+2 (location-based)";433.21;311.87;NA;2494.08;2236.65;NA;"51726-abs-S12L-2014-2020-1";"Country/region";2014;"No, but we are reporting another target that is science-based";745.374869858322;"Scope 1+2";"S1";"S2L";"absolute";212.289832901053;212.289832901053;433.21;311.87;0.581427497718366;1;199.55244292699;201.675341256001;201.675341256001
"S12L";51726;"LITENS AUTOMOTIVE PARTNER";"Canada";"China";"Transportation equipment";"Manufacturing";"Automobiles";2014;6;2020;301.57875198965;NA;NA;2019;NA;NA;18.094725119379;0.223741367611341;NA;"Scope 1+2 (location-based)";70.4;988.06;NA;2494.08;2236.65;NA;"51726-abs-S12L-2014-2020-1";"Country/region";2014;"No, but we are reporting another target that is science-based";745.374869858322;"Scope 1+2";"S1";"S2L";"absolute";301.57875198965;301.57875198965;70.4;988.06;0.066511724580995;1;283.484026870271;286.499814390168;286.499814390168
"S12L";51726;"LITENS AUTOMOTIVE PARTNER";"Canada";"Germany";"Transportation equipment";"Manufacturing";"Automobiles";2014;6;2020;744.0543811843;NA;NA;2019;NA;NA;44.643262871058;0.552014171174428;NA;"Scope 1+2 (location-based)";1896.32;715.11;NA;2494.08;2236.65;NA;"51726-abs-S12L-2014-2020-1";"Country/region";2014;"No, but we are reporting another target that is science-based";745.374869858322;"Scope 1+2";"S1";"S2L";"absolute";744.0543811843;744.0543811843;1896.32;715.11;0.726161528358026;1;699.411118313242;706.851662125085;706.851662125085
"S12L";51726;"LITENS AUTOMOTIVE PARTNER";"Canada";"India";"Transportation equipment";"Manufacturing";"Automobiles";2014;6;2020;22.3265036051518;NA;NA;2019;NA;NA;1.33959021630911;0.0165640397993544;NA;"Scope 1+2 (location-based)";12.79;65.57;NA;2494.08;2236.65;NA;"51726-abs-S12L-2014-2020-1";"Country/region";2014;"No, but we are reporting another target that is science-based";745.374869858322;"Scope 1+2";"S1";"S2L";"absolute";22.3265036051518;22.3265036051518;12.79;65.57;0.163221031138336;1;20.9869133888427;21.2101784248942;21.2101784248942
"S12L";51726;"LITENS AUTOMOTIVE PARTNER";"Canada";"Romania";"Transportation equipment";"Manufacturing";"Automobiles";2014;6;2020;61.6144257862952;NA;NA;2019;NA;NA;3.69686554717771;0.0457117611869627;NA;"Scope 1+2 (location-based)";81.18;135.07;NA;2494.08;2236.65;NA;"51726-abs-S12L-2014-2020-1";"Country/region";2014;"No, but we are reporting another target that is science-based";745.374869858322;"Scope 1+2";"S1";"S2L";"absolute";61.6144257862952;61.6144257862952;81.18;135.07;0.375398843930636;1;57.9175602391174;58.5337044969804;58.5337044969804
"S12M3";53612;"NN Group NV";"Netherlands";"Czech Republic";"Financial services";"Services";"Insurance";2014;15;2020;2652.42313705055;NA;1288.22886920271;2019;2158.32975508077;776.311203751955;143.104115129029;0.106096925482022;100;"Scope 1+2 (market-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"53612-abs-S12M3-2014-2020-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";124.186666666667;"Scope 1+2+3";"S1";"S2M";"absolute";2652.42313705055;954.027434193527;NA;NA;0.4;0.359681462911075;810.923319064498;834.774004919336;776.311203751955
"S12M3";53612;"NN Group NV";"Netherlands";"Greece";"Financial services";"Services";"Insurance";2014;15;2020;4749.86972381448;NA;2306.91672746221;2019;3865.06399166231;1390.19187076602;256.266013634793;0.189994788952579;100;"Scope 1+2 (market-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"53612-abs-S12M3-2014-2020-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";124.186666666667;"Scope 1+2+3";"S1";"S2M";"absolute";4749.86972381448;1708.44009089862;NA;NA;0.4;0.359681462911075;1452.17407726383;1494.88507953629;1390.19187076602
"S12M3";53612;"NN Group NV";"Netherlands";"Hungary";"Financial services";"Services";"Insurance";2014;15;2020;1289.73423658155;NA;626.398124022928;2019;1049.48254299114;377.479416362689;69.5840245470227;0.0515893694632621;100;"Scope 1+2 (market-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"53612-abs-S12M3-2014-2020-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";124.186666666667;"Scope 1+2+3";"S1";"S2M";"absolute";1289.73423658155;463.893496980151;NA;NA;0.4;0.359681462911075;394.309472433129;405.906809857632;377.479416362689
"S12M3";53612;"NN Group NV";"Netherlands";"Japan";"Financial services";"Services";"Insurance";2014;15;2020;1109.95310057322;NA;539.082021886399;2019;903.191036998437;324.861073475769;59.8844332465287;0.0443981240229286;100;"Scope 1+2 (market-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"53612-abs-S12M3-2014-2020-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";124.186666666667;"Scope 1+2+3";"S1";"S2M";"absolute";1109.95310057322;399.229554976858;NA;NA;0.4;0.359681462911075;339.345121730329;349.325860604751;324.861073475769
"S12M3";53612;"NN Group NV";"Netherlands";"Netherlands";"Financial services";"Services";"Insurance";2014;15;2020;7553.41323606045;NA;3668.54174048984;2019;6146.36341844711;2210.73298593017;407.523408407715;0.302136529442418;100;"Scope 1+2 (market-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"53612-abs-S12M3-2014-2020-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";124.186666666667;"Scope 1+2+3";"S1";"S2M";"absolute";7553.41323606045;2716.8227227181;NA;NA;0.4;0.359681462911075;2309.29931431038;2377.21988237834;2210.73298593017
"S12M3";53612;"NN Group NV";"Netherlands";"Romania";"Financial services";"Services";"Insurance";2014;15;2020;1547.68108389786;NA;751.677748827514;2019;1259.37905158937;452.975299635226;83.5008294564273;0.0619072433559145;100;"Scope 1+2 (market-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"53612-abs-S12M3-2014-2020-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";124.186666666667;"Scope 1+2+3";"S1";"S2M";"absolute";1547.68108389786;556.672196376182;NA;NA;0.4;0.359681462911075;473.171366919755;487.088171829159;452.975299635226
"S12M3";53612;"NN Group NV";"Netherlands";"Turkey";"Financial services";"Services";"Insurance";2014;15;2020;773.840541948932;NA;375.838874413758;2019;629.689525794685;226.487649817614;41.7504147282136;0.0309536216779573;100;"Scope 1+2 (market-based) +3 (upstream)";NA;NA;NA;NA;NA;NA;"53612-abs-S12M3-2014-2020-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";124.186666666667;"Scope 1+2+3";"S1";"S2M";"absolute";773.840541948932;278.336098188091;NA;NA;0.4;0.359681462911075;236.585683459877;243.544085914579;226.487649817614
"S12L";54729;"Porr AG";"Austria";"Austria";"Construction";"Infrastructure";"Transportation infrastructure & other construction";2015;7.5;2020;90145.7675720062;67946.2592019445;NA;2019;86498590;NA;6760.93256790046;0.598134274689864;100;"Scope 1+2 (location-based)";79726700;6771890;NA;120048000;24566000;NA;"54729-abs-S12L-2015-2020-1";NA;2015;"No, but we anticipate setting one in the next 2 years";NA;"Scope 1+2";"S1";"S2L";"absolute";90145.7675720062;90145.7675720061;79726700;6771890;0.921710978178951;1;83384.8350041057;84737.0215176858;86498590
"S12L";54729;"Porr AG";"Austria";"Czechia";"Construction";"Infrastructure";"Transportation infrastructure & other construction";2015;7.5;2020;9988.5431384776;7528.74105370157;NA;2019;9584419.99999999;NA;749.14073538582;0.0662758792371416;100;"Scope 1+2 (location-based)";8475420;1109000;NA;120048000;24566000;NA;"54729-abs-S12L-2015-2020-1";NA;2015;"No, but we anticipate setting one in the next 2 years";NA;"Scope 1+2";"S1";"S2L";"absolute";9988.5431384776;9988.5431384776;8475420;1109000;0.884291381220773;1;9239.40240309178;9389.23055016894;9584419.99999999
"S12L";54729;"Porr AG";"Austria";"Germany";"Construction";"Infrastructure";"Transportation infrastructure & other construction";2015;7.5;2020;20688.6033073997;15593.7792834027;NA;2019;19851570;NA;1551.64524805498;0.13727280899498;100;"Scope 1+2 (location-based)";14990430;4861140;NA;120048000;24566000;NA;"54729-abs-S12L-2015-2020-1";NA;2015;"No, but we anticipate setting one in the next 2 years";NA;"Scope 1+2";"S1";"S2L";"absolute";20688.6033073997;20688.6033073997;14990430;4861140;0.755125665123716;1;19136.9580593448;19447.2871089557;19851570
"S12L";54729;"Porr AG";"Austria";"Norway";"Construction";"Infrastructure";"Transportation infrastructure & other construction";2015;7.5;2020;1915.40472137484;1443.71265762651;NA;2019;1837910.00000001;NA;143.655354103112;0.0127090738102812;100;"Scope 1+2 (location-based)";1835660;2250;NA;120048000;24566000;NA;"54729-abs-S12L-2015-2020-1";NA;2015;"No, but we anticipate setting one in the next 2 years";NA;"Scope 1+2";"S1";"S2L";"absolute";1915.40472137484;1915.40472137483;1835660;2250;0.998775783362624;1;1771.74936727171;1800.48043809234;1837910.00000001
"S12L";54729;"Porr AG";"Austria";"Poland";"Construction";"Infrastructure";"Transportation infrastructure & other construction";2015;7.5;2020;25713.493672289;19381.2283493991;NA;2019;24673160;NA;1928.51202542167;0.170613910133182;100;"Scope 1+2 (location-based)";13266210;11406950;NA;120048000;24566000;NA;"54729-abs-S12L-2015-2020-1";NA;2015;"No, but we anticipate setting one in the next 2 years";NA;"Scope 1+2";"S1";"S2L";"absolute";25713.493672289;25713.4936722889;13266210;11406950;0.53767778428057;1;23784.9816468673;24170.6840519516;24673160
