"dataset_year";"Account number";"Organization";"Target reference number";"Scope(s) (or Scope 3 category)";"Target coverage";"Targeted reduction from base year (%)";"Base year";"Year target was set";"Covered emissions in base year (metric tons CO2e)";"Target year";"% of target achieved ";"Target status in reporting year";"Covered emissions in reporting year (metric tons CO2e)"
"2018";20883;"Yamaha Corporation";"Abs 2";"Scope 1 +2 (market-based)";"90.0";80;"2012.0";"2016.0";198728;2050;25.1;"Underway";158823.4176
"2018";20893;"Yamaha Motor Co., Ltd.";"Abs 1";"Scope 1+2 (location-based)";"100.0";35.1;"1990.0";"2010.0";137362;2020;100;"Underway";89147.938
"2018";57504;"Yamashita Printing Carton Box Corporation";"Abs 1";"Scope 1+2 (location-based)";"20.0";20;"2014.0";"2015.0";3396;2020;90;"Underway";2784.72
"2018";57504;"Yamashita Printing Carton Box Corporation";"Abs 2";"Scope 1+2 (location-based)";"20.0";25;"2015.0";"2015.0";3396;2030;74;"Underway";2767.74
"2018";47919;"Yangzhou Fuping Living Supplies Factory";"Abs 1";"Scope 1";"85.0";3;"2016.0";"2017.0";200;2027;95;"Underway";194.3
"2018";20936;"YES BANK Limited";"Abs 1";"Scope 1+2 (location-based)";"10.0";10.6;"2013.0";"2012.0";25449;2025;10.6;"Underway";25163.055036
"2018";20945;"Yokogawa Electric Corporation";"Abs 1";"Scope 1 +2 (market-based)";"74.0";20;"2006.0";"2010.0";56660;2020;100;"Underway";45328
"2018";20945;"Yokogawa Electric Corporation";"Abs 2";"Scope 1 +2 (market-based)";"100.0";34;"2013.0";"2018.0";103411;2030;53;"New";84776.3378
"2018";56933;"Yue Wah";"Abs 1";"Scope 1";"12.0";12;"2017.0";"2018.0";4.3;2018;10;"Underway";4.2484
"2018";20917;"Yum! Brands, Inc.";"Abs 1";"Scope 1+2 (location-based)";"100.0";22;"2005.0";"2006.0";1943203;2017;100;"Underway";1515698.34
"2018";33241;"Zatkoff Seals and Packing";"Abs 1";"Scope 1+2 (location-based)";"100.0";45;"2008.0";"2008.0";978.35;2020;100;"Underway";538.0925
"2018";22194;"Zeon Corporation";"Abs 1";"Scope 1+2 (location-based)";"100.0";20;"1990.0";"1990.0";640000;2020;50;"Underway";576000
"2018";828454;"ZHEJIANG LONGTIE PRECISION PLASTICS CO.,LTD.";"Abs 1";"Scope 2 (location-based)";"100.0";1;"2016.0";"2017.0";862;2023;7;"Underway";861.3966
"2018";62318;"ZHEJIANG YAT ELECTRICAL APPLIANCE CO., LTD.";"Abs 1";"Scope 2 (location-based)";"35.0";2;"2016.0";"2017.0";1500;2023;10;"Underway";1497
"2018";62318;"ZHEJIANG YAT ELECTRICAL APPLIANCE CO., LTD.";"Abs 2";"Scope 1+2 (location-based)";"45.0";2;"2016.0";"2017.0";1500;2023;7;"Underway";1497.9
"2018";62318;"ZHEJIANG YAT ELECTRICAL APPLIANCE CO., LTD.";"Abs 3";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";"20.0";2;"2016.0";"2017.0";200;2023;8;"Underway";199.68
"2018";62319;"ZHEJIANG YIDA ELECTRIC APPLIANCE CO., LTD.";"Abs 1";"Scope 2 (location-based)";"100.0";1;"2017.0";"2018.0";2018;2028;7;NA;2016.5874
"2018";31334;"Zignago Vetro SpA";"Abs 1";"Scope 1 +2 (market-based)";"74.0";8.8;"2015.0";"2015.0";193954;2019;28.1;"Underway";189157.905488
"2018";21063;"Zimmer Biomet Holdings, Inc.";"Abs 1";"Scope 1 +2 (market-based)";"100.0";20;"2015.0";"2016.0";180201;2020;2.26;"Underway";179386.49148
"2018";71988;"ZOTEQ";"Abs 1";"Scope 2 (location-based)";"1.0";1;"2018.0";"2018.0";1;2018;100;"Underway";0.99
"2021";860250;"2BM Limited";"Abs 1";"Scope 1+2 (market-based) +3 (upstream & downstream)";"Company-wide";20;"2018";"2007";56.83;2020;147.281365475981;"Underway";40.09
"2021";847157;"37 Interactive Entertainment";"Abs 1";"Scope 2 (location-based)";"Company-wide";100;"2019";"2019";2701.37;2025;11.3272154499384;"Underway";2395.38
"2021";285;"3M Company";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";50;"2019";"2021";5370000;2030;19.366852886406;"Underway";4850000
"2021";1535;"A.G. Barr Plc";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";40;"2015";"2016";17522;2025;102.756534642164;"Achieved";10320
"2021";276;"A.P. Moller - Maersk";"Abs 1";"Scope 1";"Business activity";100;"2008";"2018";29436877;2050;-9.33255249869067;"Underway";32184089
"2021";97;"Aareal Bank AG";"Abs 1";"Scope 2 (market-based)";"Company-wide";100;"2015";"2013";3249;2022;98.4102800861804;"Underway";51.65
"2021";282;"ABB";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";40;"2013";"2013";1167004;2020;145.585190796261;"Achieved";487410
"2021";282;"ABB";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";80;"2019";"2020";680257;2030;21.9474037018362;"Underway";560818
"2021";282;"ABB";"Abs 3";"Scope 3 (upstream & downstream)";"Company-wide";15;"2019";"2021";125079000;2030;1.65228908663058;"Underway";124769000
"2021";64;"Abbott Laboratories";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";30;"2018";"2020";980000;2030;25.1700680272109;"New";906000
"2021";45103;"AbbVie Inc";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";25;"2015";"2016";665467;2025;97.4587770693363;"Underway";503328
"2021";45103;"AbbVie Inc";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";50;"2015";"2016";665467;2035;48.7293885346681;"Underway";503328
"2021";32498;"Abengoa";"Abs 1";"Scope 2 (location-based)";"Company-wide";5;"2017";"2018";2070630;2023;276.935039094382;"Achieved";1783915
"2021";32498;"Abengoa";"Abs 2";"Scope 3: Purchased goods & services";"Company-wide";35;"2019";"2020";231845;2025;81.2587227303956;"Underway";165907
"2021";32498;"Abengoa";"Abs 3";"Scope 3 (downstream)";"Company-wide";17;"2019";"2020";81427;2025;86.8840296505206;"Underway";69400
"2021";53;"Abertis Infraestructuras";"Abs 1";"Scope 1";"Company-wide";10;"2015";"2015";70240.92;2021;31.7064468973356;"Underway";68013.83
"2021";53;"Abertis Infraestructuras";"Abs 2";"Scope 2 (location-based)";"Company-wide";10;"2015";"2015";60489.13;2021;134.00721749511;"Achieved";52383.15
"2021";58;"ABM INDUSTRIES INC";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";"Company-wide";27.5;"2019";"2020";93174;2030;188.652940636971;"Underway";44835.74
"2021";135;"ABN Amro Holding";"Abs 3";"Scope 1";"Country/region";43;"2013";"2016";20090;2020;168.428119971755;"Achieved";5540
"2021";135;"ABN Amro Holding";"Abs 5";"Scope 1";"Country/region";83;"2017";"2019";14210;2022;73.510085380226;"Underway";5540
"2021";135;"ABN Amro Holding";"Abs 6";"Scope 3: Business travel";"Company-wide";41;"2017";"2019";11880;2022;213.106676521311;"Underway";1500
"2021";134;"Aboitiz Equity Ventures";"Abs 1";"Scope 2 (location-based)";"Company-wide";10;"2020";"2020";261724;2021;263.747306322691;"Achieved";192695
"2021";17604;"abrdn";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";"Company-wide";50;"2018";"2021";32218;2025;110.404121919424;"Underway";14433
"2021";138;"Absa Group Limited";"Abs 1";"Scope 1+2 (location-based) +3 (upstream & downstream)";"Company-wide";51;"2018";"2019";296468;2030;66.351108356237;"Achieved";196146
"2021";56327;"Abt Associates Inc.";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";"Country/region";25;"2012";"2015";8579.05;2021;286.652717958282;"Achieved";2431.03
"2021";56327;"Abt Associates Inc.";"Abs 2";"Scope 1+2 (location-based) +3 (upstream)";"Country/region";80;"2012";"2015";8579.05;2050;89.5789743619631;"Underway";2431.03
"2021";149;"Acbel Polytech Inc";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";2;"2019";"2015";37129.91;2020;-235.22545570404;"Achieved";38876.69
"2021";149;"Acbel Polytech Inc";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";35;"2014";"2018";48440.16;2030;56.4081538954454;"Underway";38876.69
"2021";21318;"Accenture";"Abs 1";"Scope 1+2 (market-based) +3 (upstream)";"Company-wide";11;"2016";"2016";1257636;2025;291.104609253899;"Underway";854922
"2021";154;"ACCIONA S.A.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";60;"2017";"2017";213109;2030;62.536855161756;"Underway";133146
"2021";154;"ACCIONA S.A.";"Abs 2";"Other, please specify: Scope 3 categories: purchased goods and services, capital goods, energy-related activities, upstream transportation and distribution, employee commuting and use of sold products";"Company-wide";47;"2017";"2017";1994537;2030;65.347112659506;"Underway";1381952
"2021";154;"ACCIONA S.A.";"Abs 3";"Scope 3: Purchased goods & services";"Company-wide";47;"2017";"2017";947033;2030;-10.4330319343834;"Underway";993471
"2021";156;"Accor";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";46;"2019";"2020";1946092;2030;75.3930128331214;"Underway";1271172
"2021";156;"Accor";"Abs 2";"Other, please specify: This target refers to the Group's scope 3 emissions. The scope 3 categories included in this target are: purchased goods and services, fuel and energy-related activities and franchises (making up 88% of the total scope 3 emissions).";"Company-wide";28;"2019";"2020";2180085;2030;125.418766437351;"Underway";1414499
"2021";28973;"Accurate Box";"Abs 1";"Scope 2 (location-based)";"Company-wide";10;"2019";"2018";4332;2020;75.4847645429363;"Revised";4005
"2021";313;"ACEA SpA";"Abs 1";"Scope 2 (location-based)";"Company-wide";22.23;"2011";"2011";480000;2024;81.932261208577;"Underway";392575
"2021";313;"ACEA SpA";"Abs 2";"Scope 2 (market-based)";"Company-wide";37.47;"2016";"2016";494363;2020;100.004418050359;"Achieved";309117
"2021";313;"ACEA SpA";"Abs 3";"Scope 2 (market-based)";"Company-wide";57.7;"2017";"2018";494363;2024;64.9422104739509;"Underway";309117
"2021";316;"Acer Inc.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";60;"2009";"2011";32144.42;2020;103.413697722134;"Achieved";12199.38
"2021";316;"Acer Inc.";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";80;"2009";"2018";32144.42;2050;77.5602732916008;"Underway";12199.38
"2021";169;"ACERINOX";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";100;"2019";"2019";2897135;2050;5.53564124557537;"Underway";2736760
"2021";71990;"Acrox Technologies Co., Ltd.";"Abs 1";"Scope 2 (location-based)";"Company-wide";2;"2019";"2020";192;2020;52.0833333333333;"Underway";190
"2021";58301;"Acuity Brands Inc";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";15;"2019";"2019";95185;2020;37.905132111152;"Expired";89773
"2021";58301;"Acuity Brands Inc";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";25;"2019";"2019";95185;2022;22.7430792666912;"Underway";89773
"2021";58301;"Acuity Brands Inc";"Abs 3";"Scope 3: Purchased goods & services";"Business activity";15;"2019";"2019";150586219;2020;63.653753070193;"Expired";136208152
"2021";58301;"Acuity Brands Inc";"Abs 4";"Scope 3: Purchased goods & services";"Business activity";25;"2019";"2019";150586219;2022;38.1922518421158;"Underway";136208152
"2021";220;"Adecco Group AG";"Abs 1";"Scope 1";"Company-wide";50;"2018";"2020";64163.78;2030;98.9837880498936;"New";32407.91
"2021";220;"Adecco Group AG";"Abs 2";"Scope 2 (market-based)";"Company-wide";50;"2018";"2020";31662.9;2030;41.1115216862638;"New";25154.35
"2021";220;"Adecco Group AG";"Abs 3";"Scope 3 (upstream & downstream)";"Company-wide";50;"2018";"2020";74019.8;2030;96.273942917976;"New";38388.91
"2021";21380;"adidas AG";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";15;"2015";"2015";59132;2020;365.013867279984;"Achieved";26756
"2021";21380;"adidas AG";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";90;"2017";"2021";157480;2025;111.111111111111;"New";0
"2021";21380;"adidas AG";"Abs 3";"Scope 3 (upstream & downstream)";"Company-wide";30;"2017";"2021";8543259;2030;333.333333333333;"New";0
"2021";28620;"Adler Pelzer Group";"Abs 1";"Scope 1+2 (location-based)";"Country/region";25;"2017";"2019";75000;2019;149.333333333333;"Achieved";47000
"2021";333;"Adobe";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";35;"2018";"2019";59990;2025;74.3361988902912;"Underway";44382
"2021";333;"Adobe";"Abs 2";"Scope 3: Business travel";"Company-wide";30;"2018";"2019";84401;2025;286.027416736769;"Underway";11978
"2021";240;"ADVA Optical Networking SE";"Abs 1";"Scope 2 (market-based)";"Company-wide";67;"2016";"2017";6003;2032;21.1834381316804;"Underway";5151
"2021";240;"ADVA Optical Networking SE";"Abs 2";"Scope 1";"Company-wide";67;"2016";"2017";1010;2032;56.7459731047732;"Underway";626
"2021";240;"ADVA Optical Networking SE";"Abs 3";"Scope 3: Use of sold products";"Company-wide";3;"2016";"2017";242383;2032;372.248328746928;"Underway";215315
"2021";40175;"Advance Auto Parts Inc";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";10;"2018";"2018";432275;2019;228.435602336476;"Achieved";333528
"2021";40175;"Advance Auto Parts Inc";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";10;"2019";"2019";378032;2020;117.725483556948;"Achieved";333528
"2021";862506;"Advanced Energy";"Abs 1";"Scope 2 (location-based)";"Site/facility";2.5;"2014";"2020";72273;2030;2329.16082077678;"Achieved";30189.14
"2021";854393;"Advanced Manufacturing Group Ltd";"Abs 1";"Scope 1+2 (market-based) +3 (upstream)";"Company-wide";50;"2018";"2021";3000;2021;-100;"Underway";4500
"2021";334;"Advanced Micro Devices, Inc";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";20;"2014";"2014";52183;2020;190.981737347412;"Achieved";32251
"2021";246;"Advantest Corporation";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";60;"2018";"2020";37379.91;2030;38.5671073044317;"Revised";28730.1
"2021";248;"AECI Ltd Ord";"Abs 1";"Scope 1";"Company-wide";20;"2019";"2020";402531;2025;84.8456392178491;"Underway";334225
"2021";248;"AECI Ltd Ord";"Abs 1";"Scope 2 (location-based)";"Company-wide";8;"2019";"2020";273548;2025;148.045315630164;"Underway";241150
"2021";57666;"AENA SME SA";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";93;"2019";"2020";136631;2030;73.441038861204;"Revised";43311.8
"2021";57666;"AENA SME SA";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";100;"2019";"2020";136631;2040;68.3001661409197;"Revised";43311.8
"2021";258;"Aeon Co., Ltd.";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";51.5;"2010";"2021";3466980;2030;25.2107161113388;"New";3016844
"2021";258;"Aeon Co., Ltd.";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";51.5;"2010";"2018";3466980;2030;25.2107161113388;"Underway";3016844
"2021";261;"Aeon Mall Co., Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";100;"2010";"2018";535798.92;2050;52.0281918448063;"Achieved";257032.43
"2021";256;"Aeroflot";"Abs 1";"Scope 1";"Company-wide";1.79;"2020";"2020";4314314;2020;98.2412442439272;"Achieved";4238446
"2021";64076;"AES Brasil Energia S.A.";"Abs 1";"Scope 1+2 (location-based) +3 (upstream & downstream)";"Company-wide";100;"2020";"2020";845.97;2025;100;"Achieved";0
"2021";365;"Affiliated Managers Group";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";5;"2017";"2017";1178.74;2023;542.511495325517;"Achieved";859
"2021";362;"AFLAC Incorporated";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";75;"2007";"2020";34607;2030;92.5747199506844;"Underway";10579
"2021";830189;"AFROZE TEXTILE INDUSTRIES (PVT) LIMITED";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";4;"2018";"2020";4600;2020;1793.47826086957;"Achieved";1300
"2021";993;"AGC Inc.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";30;"2019";"2020";11369483;2030;3.82562103600782;"New";11238997
"2021";993;"AGC Inc.";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";100;"2019";"2020";11369483;2050;1.14768631080235;"New";11238997
"2021";838222;"AGIS ENTERPRISE CO., INC.";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";20;"2019";"2020";234.71;2030;90.2390183630864;NA;192.35
"2021";351;"AGL Energy";"Abs 1";"Scope 1+2 (location-based)";"Business activity";100;"2016";"2016";7706248;2024;-29.913208087775;"Underway";10011434
"2021";351;"AGL Energy";"Abs 2";"Scope 1+2 (location-based)";"Business activity";100;"2016";"2016";23731740;2037;-1.34001130974804;"Underway";24049748
"2021";351;"AGL Energy";"Abs 3";"Scope 1+2 (location-based)";"Business activity";100;"2016";"2016";42121649;2050;2.71979855299587;"Underway";40976025
"2021";71800;"Agroindustrias Unidas De Cacao SA DE CV (AMCO)";"Abs 1";"Scope 1";"Company-wide";30;"2020";"2020";20565;2020;333.223275792204;"Achieved";6.79
"2021";21338;"Ahold Delhaize";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";12;"2018";"2020";3657548;2030;141.734754175931;"Underway";3035466
"2021";600;"AIB Group Plc";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";57;"2011";"2017";28855.7;2025;91.9134891953908;"Underway";13738
"2021";600;"AIB Group Plc";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";78;"2011";"2017";28855.7;2036;67.1675497966318;"Underway";13738
"2021";71203;"AimValley B.V.";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";50;"2018";"2019";295;2025;178.847457627119;"Underway";31.2
"2021";427;"Air Canada";"Abs 1";"Scope 1";"Other, please specify: Industry target";50;"2005";"2010";8624640;2050;-105.407135834075;"Underway";13170133
"2021";427;"Air Canada";"Abs 2";"Scope 1+2 (location-based) +3 (downstream)";"Company-wide";100;"2019";"2021";14827335;2050;62.1021916615494;"New";5619235
"2021";427;"Air Canada";"Abs 3";"Other, please specify: GHG Emissions from flight operations, which include 99% of Scope 1 emissions and 99% of Scope 3 emissions.";"Company-wide";20;"2019";"2021";14752684;2030;311.553409535512;"New";5560186
"2021";427;"Air Canada";"Abs 4";"Other, please specify: GHG Emissions from our Canadian ground operations, which include 1% of Scope 1 emissions and 1% of Scope 3 emissions.";"Company-wide";30;"2019";"2021";68600;2030;64.8347910592809;"New";55257
"2021";429;"Air France - KLM";"Abs 1";"Scope 1";"Company-wide";50;"2005";"2005";29703691;2050;105.410751815322;"Underway";14048249
"2021";429;"Air France - KLM";"Abs 2";"Scope 1+2 (location-based)";"Business activity";100;"2018";"2019";55480;2030;67.8334534967556;"Underway";17846
"2021";21770;"Airbus SE";"Abs 1";"Scope 1+2 (market-based) +3 (upstream)";"Company-wide";40;"2015";"2019";1060138;2030;42.3786808887145;"Underway";880429
"2021";21770;"Airbus SE";"Abs 2";"Scope 1+2 (market-based) +3 (upstream)";"Business division";2.7;"2019";"2019";909407;2020;756.712076396222;"Achieved";723604
"2021";21770;"Airbus SE";"Abs 3";"Scope 1";"Company-wide";30;"2019";"2019";108356;2030;103.636777535777;"Underway";74667
"2021";41240;"Airsys";"Abs 1";"Scope 1";"Company-wide";2;"2019";"2020";3031.34;2020;789.667275858201;"Achieved";2552.59
"2021";838754;"AirTrunk Pty Limited";"Abs 1";"Scope 2 (market-based)";"Site/facility";100;"2017";"2018";300;2020;100;"Achieved";0
"2021";399;"Aisin Corporation";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";35;"2013";"2018";2771751.18;2030;29.5576325350903;"Underway";2485008.77
"2021";399;"Aisin Corporation";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";25;"2013";"2020";2771751.18;2025;41.3806855491264;"New";2485008.77
"2021";399;"Aisin Corporation";"Abs 3";"Scope 1+2 (location-based) +3 (upstream & downstream)";"Company-wide";25;"2013";"2019";15500988.46;2030;91.5134850697128;"Underway";11954614.77
"2021";399;"Aisin Corporation";"Abs 4";"Scope 1+2 (market-based)";"Company-wide";100;"2013";"2018";2771751.18;2050;10.3451713872816;"Underway";2485008.77
"2021";403;"AIXTRON SE";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";80;"2015";"2015";7411;2025;113.007691269734;"Achieved";711
"2021";394;"Ajinomoto Co.Inc.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";50;"2018";"2020";2212692;2030;27.3053818606476;"Underway";1910600
"2021";454;"Akamai Technologies Inc";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";50;"2015";"2016";190271.53;2020;115.141272054731;"Achieved";80731
"2021";64656;"Aker BP ASA";"Abs 1";"Scope 1";"Company-wide";50;"2005";"2020";1100000;2033;46.2934545454545;"New";845386
"2021";64656;"Aker BP ASA";"Abs 2";"Scope 2 (location-based)";"Company-wide";95;"2018";"2018";159391;2023;1.54865773640392;"Underway";157046
"2021";64656;"Aker BP ASA";"Abs 3";"Scope 1+2 (location-based)";"Company-wide";55;"2005";"2020";1259391;2033;37.0971510689041;"Underway";1002432
"2021";64656;"Aker BP ASA";"Abs 4";"Scope 1+2 (location-based)";"Company-wide";99;"2005";"2020";1100000;2050;8.95941230486685;"Underway";1002432
"2021";21306;"Aker Solutions ASA";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";50;"2019";"2020";26990;2030;13.0789181178214;"New";25225
"2021";31563;"ALBARAKA TÜRK KATILIM BANKASI A.Ş.";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";35;"2018";"2021";11164.8;2030;29.952554968677;"Revised";9994.35
"2021";31563;"ALBARAKA TÜRK KATILIM BANKASI A.Ş.";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";65;"2018";"2021";11164.8;2036;16.1282988292876;"Revised";9994.35
"2021";63523;"Aldo Group";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";40;"2016";"2019";17654;2030;179.647671915713;"Achieved";4968
"2021";528;"Alfa Laval Corporate AB";"Abs 1";"Scope 1+2 (market-based) +3 (downstream)";"Company-wide";15;"2015";"2015";155092;2020;308.174073023324;"Achieved";83399
"2021";524;"Algonquin Power & Utilities Corporation";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";31.05;"2017";"2019";3220317;2023;103.663692639831;"Achieved";2183775
"2021";837003;"ALIMENTOS CENTRALIZADOS DE MEXICO S DE RL DE CV  (axionlog cuautitlan)";"Abs 1";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";"Country/region";17;"2019";"2020";127;2020;101.899027327466;NA;105
"2021";844971;"Alkaram Textile Mills (Pvt) Ltd";"Abs 1";"Scope 1";"Business division";9;"2017";"2021";83529;2021;-90.2015401171383;"New";90310
"2021";844971;"Alkaram Textile Mills (Pvt) Ltd";"Abs 2";"Scope 1";"Business division";4.69;"2017";"2020";83529;2020;-173.094639883634;"Achieved";90310
"2021";586;"Alliant Energy Corporation";"Abs 1";"Scope 1";"Company-wide";50;"2005";"2020";21597490;2030;84.2990366010124;"Revised";12494252
"2021";586;"Alliant Energy Corporation";"Abs 2";"Scope 1";"Company-wide";80;"2005";"2020";21597490;2040;52.6868978756328;"Revised";12494252
"2021";586;"Alliant Energy Corporation";"Abs 3";"Scope 1";"Company-wide";100;"2005";"2020";21597490;2050;42.1495183005062;"Revised";12494252
"2021";593;"Allianz SE";"Abs 1";"Scope 3: Investments";"Business activity";25;"2019";"2020";25561949;2025;36.3179975048069;"New";23241052
