"Country/Region";"account_id";"company_name";"primary_sector";"primary_industry";"primary_activity";"Target year";"target_type";"Scope";"Scope_short";"incorporation_country";"Base year";"% reduction from base year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope1";"Scope2";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"Global";17884;"Sumitomo Electric Industries, Ltd.";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";2022;"absolute";"Scope 1+2";"S12M";"Japan";2017;0;1575000;NA;NA;2019;NA;NA;0;1;100;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"17884-abs-S12M-2017-2022-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";NA;"S1";"S2M";1575000;1575000;NA;NA;1;1;1575000;1575000;1575000
"Global";18047;"Swire Pacific";"Air transport";"Transportation services";"Passenger airlines";2030;"absolute";"Scope 1+2+3";"S12M3";"China, Hong Kong Special Administrative Region";2018;30;4065531;NA;NA;2019;NA;NA;0;1;99;"Scope 1+2 (market-based) +3 (upstream & downstream)";18668500;658100;NA;18668500;658100;NA;"18047-abs-S12M3-2018-2030-1";"Business division";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";333.333333333333;"S1";"S2M";4065531;4065531;18668500;NA;1;1;2845871.7;3963892.725;3963892.725
"Global";18047;"Swire Pacific";"Air transport";"Transportation services";"Passenger airlines";2030;"absolute";"Scope 1+2+3";"S12M3";"China, Hong Kong Special Administrative Region";2018;30;4065531;NA;NA;2019;NA;NA;0;1;99;"Scope 1+2 (market-based) +3 (upstream & downstream)";NA;658100;NA;NA;658100;NA;"18047-abs-S12M3-2018-2030-1";"Business division";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";333.333333333333;"S1";"S2M";4065531;4065531;NA;NA;1;1;2845871.7;3963892.725;3963892.725
"Global";18435;"Telenor Group";"Media, telecommunications & data center services";"Services";"Telecommunications services";2030;"absolute";"Scope 1+2";"S12M";"Norway";2019;50;1039343;1039216.26;NA;2019;1039216.26;NA;0;1;86;"Scope 1+2 (market-based)";203386;881781;1005005;203386;881781;1005005;"18435-abs-S12M-2019-2030-1";"Country/region";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";0;"S1";"S2M";1039343;1039343;203386;1005005;0.168311415758641;1;519671.5;1039343;1039216.26
"Global";18448;"Reconext";"Media, telecommunications & data center services";"Services";"Telecommunications services";2024;"absolute";"Scope 1+2";"S12L";"Netherlands";2018;1;22828;23501;NA;2019;21466;NA;0;1;100;"Scope 1+2 (location-based)";NA;19878;NA;NA;19878;NA;"18448-abs-S12L-2018-2024-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";605.396881023305;"S1";"S2L";22828;22828;NA;19878;1;1;22599.72;22789.9533333333;21466
"Global";18448;"Reconext";"Media, telecommunications & data center services";"Services";"Telecommunications services";2024;"absolute";"Scope 1+2";"S12L";"Netherlands";2018;1;22828;23501;NA;2019;21466;NA;0;1;100;"Scope 1+2 (location-based)";1588;19878;NA;1588;19878;NA;"18448-abs-S12L-2018-2024-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";605.396881023305;"S1";"S2L";22828;22828;1588;19878;0.0739774527159228;1;22599.72;22789.9533333333;21466
"Global";18448;"Reconext";"Media, telecommunications & data center services";"Services";"Telecommunications services";2024;"absolute";"Scope 1+2";"S12L";"Netherlands";2018;1;22828;23501;NA;2019;21466;NA;0;1;100;"Scope 1+2 (location-based)";1588;NA;NA;1588;NA;NA;"18448-abs-S12L-2018-2024-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";605.396881023305;"S1";"S2L";22828;22828;1588;NA;1;1;22599.72;22789.9533333333;21466
"Global";18574;"Tesco";"Convenience retail";"Retail";"Supermarkets, food & drugstores";2025;"absolute";"Scope 1+2";"S12M";"United Kingdom of Great Britain and Northern Ireland";2015;60;3441871;NA;NA;2020;2146967.46;NA;0;1;99;"Scope 1+2 (market-based)";NA;1597144;916616;NA;1597144;916616;"18574-abs-S12M-2015-2025-1";"Company-wide";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";61.6533371916999;"S1";"S2M";3441871;3441871;NA;916616;1;1;1376748.4;2409309.7;2146967.46
"Global";18574;"Tesco";"Convenience retail";"Retail";"Supermarkets, food & drugstores";2025;"absolute";"Scope 1+2";"S12M";"United Kingdom of Great Britain and Northern Ireland";2015;60;3441871;NA;NA;2020;2146967.46;NA;0;1;99;"Scope 1+2 (market-based)";1252038;1597144;916616;1252038;1597144;916616;"18574-abs-S12M-2015-2025-1";"Company-wide";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";61.6533371916999;"S1";"S2M";3441871;3441871;1252038;916616;0.577334143666993;1;1376748.4;2409309.7;2146967.46
"Global";18640;"Texas Instruments Incorporated";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2020;"absolute";"Scope 1+2";"S12L";"United States of America";2015;15;2408435;2408435;NA;2019;2021330;NA;0;1;100;"Scope 1+2 (location-based)";1085622;1322813;0;1085622;1322813;0;"18640-abs-S12L-2015-2020-1";"Company-wide";2016;"No, and we do not anticipate setting one in the next 2 years";103.435079903201;"S1";"S2L";2408435;2408435;1085622;1322813;0.450758272488151;1;2047169.75;2119422.8;2021330
"Global";18640;"Texas Instruments Incorporated";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2020;"absolute";"Scope 1+2";"S12L";"United States of America";2015;15;2408435;2408435;NA;2019;2021330;NA;0;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"18640-abs-S12L-2015-2020-1";"Company-wide";2016;"No, and we do not anticipate setting one in the next 2 years";103.435079903201;"S1";"S2L";2408435;2408435;NA;NA;1;1;2047169.75;2119422.8;2021330
"Global";19080;"thyssenkrupp AG";"Commercial & consumer services";"Services";"Commercial services";2030;"absolute";"Scope 1+2";"S12L";"Germany";2018;30;24000000;24000000;NA;2019;23100000;NA;0;1;100;"Scope 1+2 (location-based)";21800000;1300000;1300000;21800000;1300000;1300000;"19080-abs-S12L-2018-2030-2";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";12.5;"S1";"S2L";24000000;24000000;21800000;1300000;0.943722943722944;1;16800000;23400000;23100000
"Global";19080;"thyssenkrupp AG";"Commercial & consumer services";"Services";"Commercial services";2030;"absolute";"Scope 1+2";"S12L";"Germany";2018;30;24000000;24000000;NA;2019;23100000;NA;0;1;100;"Scope 1+2 (location-based)";21800000;NA;NA;21800000;NA;NA;"19080-abs-S12L-2018-2030-2";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";12.5;"S1";"S2L";24000000;24000000;21800000;NA;1;1;16800000;23400000;23100000
"Global";19080;"thyssenkrupp AG";"Commercial & consumer services";"Services";"Commercial services";2030;"absolute";"Scope 1+2";"S12L";"Germany";2018;30;24000000;24000000;NA;2019;23100000;NA;0;1;100;"Scope 1+2 (location-based)";NA;1300000;1300000;NA;1300000;1300000;"19080-abs-S12L-2018-2030-2";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";12.5;"S1";"S2L";24000000;24000000;NA;1300000;1;1;16800000;23400000;23100000
"Global";19080;"thyssenkrupp AG";"Commercial & consumer services";"Services";"Commercial services";2030;"absolute";"Scope 1+2";"S12L";"Germany";2018;30;23800000;24000000;NA;2019;23100000;NA;0;1;100;"Scope 1+2 (location-based)";21800000;1300000;1300000;21800000;1300000;1300000;"19080-abs-S12L-2018-2030-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";12.6050420168067;"S1";"S2L";23800000;23800000;21800000;1300000;0.943722943722944;1;16660000;23205000;23100000
"Global";19080;"thyssenkrupp AG";"Commercial & consumer services";"Services";"Commercial services";2030;"absolute";"Scope 1+2";"S12L";"Germany";2018;30;23800000;24000000;NA;2019;23100000;NA;0;1;100;"Scope 1+2 (location-based)";21800000;NA;NA;21800000;NA;NA;"19080-abs-S12L-2018-2030-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";12.6050420168067;"S1";"S2L";23800000;23800000;21800000;NA;1;1;16660000;23205000;23100000
"Global";19080;"thyssenkrupp AG";"Commercial & consumer services";"Services";"Commercial services";2030;"absolute";"Scope 1+2";"S12L";"Germany";2018;30;23800000;24000000;NA;2019;23100000;NA;0;1;100;"Scope 1+2 (location-based)";NA;1300000;1300000;NA;1300000;1300000;"19080-abs-S12L-2018-2030-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";12.6050420168067;"S1";"S2L";23800000;23800000;NA;1300000;1;1;16660000;23205000;23100000
"Global";19152;"Toda Corporation";"Construction";"Infrastructure";"Non-residential building construction";2050;"absolute";"Scope 1+2";"S12M";"Japan";1990;80;192364;NA;NA;2020;73867.2;NA;0;1;96;"Scope 1+2 (market-based)";52798;24212;24147;52798;24212;24147;"19152-abs-S12M-1990-2050-1";"Business activity";2017;"No, but we are reporting another target that is science-based";76.5618826807511;"S1";"S2M";192364;192364;52798;24147;0.686178439144844;1;38472.8;115418.4;73867.2
"Global";19152;"Toda Corporation";"Construction";"Infrastructure";"Non-residential building construction";2030;"absolute";"Scope 1+2";"S12M";"Japan";1990;70;192364;NA;NA;2020;73867.2;NA;0;1;96;"Scope 1+2 (market-based)";52798;24212;24147;52798;24212;24147;"19152-abs-S12M-1990-2030-1";"Business activity";2017;"No, but we are reporting another target that is science-based";87.499294492287;"S1";"S2M";192364;192364;52798;24147;0.686178439144844;1;57709.2;91372.9;73867.2
"Global";19174;"Tokyo Electron Ltd.";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2030;"absolute";"Scope 1+2";"S12M";"Japan";2019;20;174000;173794;NA;2020;171495;NA;0;1;100;"Scope 1+2 (market-based)";27652;155730;143843;27652;155730;143843;"19174-abs-S12M-2019-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";8.62068965517241;"S1";"S2M";174000;174000;27652;143843;0.161240852502988;1;139200;170836.363636364;171495
"Global";19174;"Tokyo Electron Ltd.";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2030;"absolute";"Scope 1+2";"S12M";"Japan";2019;20;174000;173794;NA;2020;171495;NA;0;1;100;"Scope 1+2 (market-based)";NA;155730;143843;NA;155730;143843;"19174-abs-S12M-2019-2030-1";"Company-wide";2019;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";8.62068965517241;"S1";"S2M";174000;174000;NA;143843;1;1;139200;170836.363636364;171495
"Global";19286;"Toyota Boshoku Corporation";"Leisure & home manufacturing";"Manufacturing";"Furniture";2050;"absolute";"Scope 1+2";"S12L";"Japan";2013;100;299224;NA;NA;2020;304337;NA;0;1;100;"Scope 1+2 (location-based)";43022;NA;NA;43022;NA;NA;"19286-abs-S12L-2013-2050-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";-1.70875330855814;"S1";"S2L";299224;299224;43022;NA;1;1;0;242614.054054054;304337
"Global";19286;"Toyota Boshoku Corporation";"Leisure & home manufacturing";"Manufacturing";"Furniture";2050;"absolute";"Scope 1+2";"S12L";"Japan";2013;100;299224;NA;NA;2020;304337;NA;0;1;100;"Scope 1+2 (location-based)";43022;261315;272606;43022;261315;272606;"19286-abs-S12L-2013-2050-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";-1.70875330855814;"S1";"S2L";299224;299224;43022;261315;0.14136302848487;1;0;242614.054054054;304337
"Global";19286;"Toyota Boshoku Corporation";"Leisure & home manufacturing";"Manufacturing";"Furniture";2050;"absolute";"Scope 1+2";"S12L";"Japan";2013;100;299224;NA;NA;2020;304337;NA;0;1;100;"Scope 1+2 (location-based)";NA;261315;272606;NA;261315;272606;"19286-abs-S12L-2013-2050-1";"Company-wide";2016;"No, but we anticipate setting one in the next 2 years";-1.70875330855814;"S1";"S2L";299224;299224;NA;261315;1;1;0;242614.054054054;304337
"Global";19569;"United Airlines Holdings";"Air transport";"Transportation services";"Passenger airlines";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2005;50;42344563;NA;NA;2019;56740347;34608631;12913979.4978981;1;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";18917055;109387;NA;18917055;109387;NA;"19569-abs-S12L3-2005-2050-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";1.24990780988813;"S1";"S2L";42344563;25827958.9957962;18917055;109387;0.994250790557688;0.609947468245127;12913979.4978981;21810276.485339;34608631
"Global";19569;"United Airlines Holdings";"Air transport";"Transportation services";"Passenger airlines";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2005;50;42344563;NA;NA;2019;56740347;34608631;12913979.4978981;1;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";NA;NA;NA;NA;NA;NA;"19569-abs-S12L3-2005-2050-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";1.24990780988813;"S1";"S2L";42344563;25827958.9957962;NA;NA;1;0.609947468245127;12913979.4978981;21810276.485339;34608631
"Global";19569;"United Airlines Holdings";"Air transport";"Transportation services";"Passenger airlines";2050;"absolute";"Scope 1+2+3";"S12L3";"United States of America";2005;50;42344563;NA;NA;2019;56740347;34608631;12913979.4978981;1;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";18916813;109387;NA;18916813;109387;NA;"19569-abs-S12L3-2005-2050-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";1.24990780988813;"S1";"S2L";42344563;25827958.9957962;18916813;109387;0.994250717431752;0.609947468245127;12913979.4978981;21810276.485339;34608631
"Global";19657;"UCB SA";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";2020;"absolute";"Scope 1+2+3";"S12L3";"Belgium";2015;5;177519;56612;97608;2019;63270;58534;8211.55140350877;1;100;"Scope 1+2 (location-based) +3 (downstream)";40120;18414;3655;40120;18414;3655;"19657-abs-S12L3-2015-2020-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";463.713743317617;"S1";"S2L";177519;164231.028070175;40120;18414;0.685413605767588;1.7241574224546;156019.476666667;157661.786947368;58534
"Global";19657;"UCB SA";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";2020;"absolute";"Scope 1+2+3";"S12L3";"Belgium";2015;5;177519;56612;97608;2019;63270;58534;8211.55140350877;1;100;"Scope 1+2 (location-based) +3 (downstream)";NA;18414;3655;NA;18414;3655;"19657-abs-S12L3-2015-2020-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";463.713743317617;"S1";"S2L";177519;164231.028070175;NA;18414;1;1.7241574224546;156019.476666667;157661.786947368;58534
"Global";19657;"UCB SA";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";2025;"absolute";"Scope 1+2+3";"S12L3";"Belgium";2015;20;177519;56612;97608;2019;63270;58534;32846.2056140351;1;100;"Scope 1+2 (location-based) +3 (downstream)";40120;18414;3655;40120;18414;3655;"19657-abs-S12L3-2015-2025-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";115.928435829404;"S1";"S2L";177519;164231.028070175;40120;18414;0.685413605767588;1.7241574224546;131384.82245614;151092.545824561;58534
"Global";19657;"UCB SA";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";2025;"absolute";"Scope 1+2+3";"S12L3";"Belgium";2015;20;177519;56612;97608;2019;63270;58534;32846.2056140351;1;100;"Scope 1+2 (location-based) +3 (downstream)";NA;18414;3655;NA;18414;3655;"19657-abs-S12L3-2015-2025-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";115.928435829404;"S1";"S2L";177519;164231.028070175;NA;18414;1;1.7241574224546;131384.82245614;151092.545824561;58534
"Global";19657;"UCB SA";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";2030;"absolute";"Scope 1+2+3";"S12M3";"Belgium";2015;35;177519;46662;84312;2019;48511;43775;56065.9021407516;1;100;"Scope 1+2 (market-based) +3 (downstream)";40120;18414;3655;40120;18414;3655;"19657-abs-S12M3-2015-2030-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";66.2448204739452;"S1";"S2M";177519;160188.291830719;40120;3655;0.916504854368932;1.80686640092581;104122.389689967;145237.384593185;43775
"Global";19657;"UCB SA";"Biotech & pharma";"Biotech, health care & pharma";"Biotechnology";2030;"absolute";"Scope 1+2+3";"S12M3";"Belgium";2015;35;177519;46662;84312;2019;48511;43775;56065.9021407516;1;100;"Scope 1+2 (market-based) +3 (downstream)";NA;18414;3655;NA;18414;3655;"19657-abs-S12M3-2015-2030-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";66.2448204739452;"S1";"S2M";177519;160188.291830719;NA;3655;1;1.80686640092581;104122.389689967;145237.384593185;43775
"Global";19877;"United Microelectronics";"Electrical & electronic equipment";"Manufacturing";"Semiconductors";2025;"absolute";"Scope 1";"S1";"Taiwan, Greater China";2010;31.2;783168;779500;NA;2019;512741;NA;0;1;100;"Scope 1";512741;1317572;1317572;512741;1317572;1317572;"19877-abs-S1-2010-2025-1";"Company-wide";2018;"No, but we anticipate setting one in the next 2 years";110.672704340347;"S1";"";783168;783168;512741;0;1;1;538819.584;636558.9504;512741
"Global";19898;"UPS";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2025;"absolute";"Scope 1+2";"S12M";"United States of America";2015;12;5636000;5594730;NA;2019;6430220;NA;0;1;43;"Scope 1+2 (market-based)";12205000;815000;815000;12205000;815000;815000;"19898-abs-S12M-2015-2025-1";"Business activity";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-44.6534185001183;"S1";"S2M";5636000;5636000;12205000;815000;0.937403993855607;1;4959680;5365472;6430220
